symbol	company	yayk	nayk	mayk	wyay	wnay	wmay	desc
BUI	Blackrock Utility and Infrastr	0	0	2	#{}	#{}	#{"utilities" "United States"}	BlackRock Utility, Infrastructure & Power Opportunities Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is managed by BlackRock Advisors, LLC. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating in the utilities and infrastructure sectors. It invests in stocks of companies across diversified market capitalizations. The fund also invests through derivatives, with an emphasis on option writing. The fund was formerly known as BlackRock Utility and Infrastructure Trust. BlackRock Utility, Infrastructure & Power Opportunities Trust was formed on November 22, 2011 and is domiciled in the United States.
PFD	Flaherty & Crumrine Preferred Inc	0	0	2	#{}	#{}	#{"United States"}	Flaherty & Crumrine Preferred Income Fund Inc. is a closed ended equity mutual fund launched and managed by Flaherty & Crumrine Incorporated. The fund invests in the public equity markets of the United States. It invests in the stocks of companies operating in the financials sector. The fund primarily invests in preferred securities. It benchmarks the performance of its portfolio against the Barclays Capital U.S. Aggregate Index and S&P 500 Index. Flaherty & Crumrine Preferred Income Fund Inc was formed on September 28, 1990 and is domiciled in the United States.
PFN	Pimco Income Strategy Fund II	0	0	2	#{}	#{}	#{"United States"}	PIMCO Income Strategy Fund II is a closed-ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. It is co-managed by Pacific Investment Management Company LLC. The fund invests in the fixed income markets of the United States. It invests in securities of companies operating across the diversified sectors. The fund invests in floating-rate debt instruments primarily high-yield senior floating-rate loans.  It employs fundamental analysis with top-down approach to create its portfolio. The fund conducts an in-house research to make its investments. It was formerly known as PIMCO Floating Rate Strategy Fund. PIMCO Income Strategy Fund II was formed on June 30, 2004 and is domiciled in the United States.
PFO	Flaherty & Crumrine Preferred Fund	0	0	2	#{}	#{}	#{"United States"}	Flaherty & Crumrine Preferred Income Opportunity Fund Inc. is a closed ended equity mutual fund launched and managed by Flaherty & Crumrine Incorporated. The fund invests in the public equity markets of the United States. It invests in stocks of companies operating in the financial services sector. The fund primarily invests in preferred securities. It benchmarks the performance of its portfolio against S&P 500 Index and Barclays Capital U.S. Aggregate Index. Flaherty & Crumrine Preferred Income Opportunity Fund Inc. was formed on December 10, 1991 and is domiciled in the United States.
BTA	Blackrock Long-Term Muni Advantage Trust	0	0	2	#{}	#{}	#{"United States"}	BlackRock Long-Term Municipal Advantage Trust is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets of the United States. It uses financial derivatives to invest in municipal obligations. The fund primarily invests in long-term municipal bonds with a maturity of more than ten years at the time of investment. BlackRock Long-Term Municipal Advantage Trust was formed on February 28, 2006 and is domiciled in United States.
PHD	Pioneer Floating Rate Trust	0	0	2	#{}	#{}	#{"United States"}	Pioneer Floating Rate Trust is closed ended fixed income mutual fund launched and managed by Pioneer Investment Management, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in senior secured floating-rate loans. It benchmarks the performance of its portfolio against the Barclays U.S. High Yield Loans Index. Pioneer Floating Rate Trust was formed on October 6, 2004 and is domiciled in the United States.
PHT	Pioneer High Income Trust	0	0	2	#{}	#{}	#{"United States"}	Pioneer High Income Trust is a closed ended fixed income mutual fund launched and managed by Pioneer Investment Management, Inc. It invests in fixed income markets of the United States. The fund primarily invests in below-investment-grade bonds, high-yield corporate bonds, and convertible securities. It seeks to invest in bonds that are rated BBB- or lower by Standard and Poor's or a similar national rating service. The fund benchmarks the performance of its portfolio against the Bank of America Merrill Lynch High Yield Master II Index. Pioneer High Income Trust was formed on April 25, 2002 and is domiciled in the United States.
BSL	Blackstone Gso Senior Floating Rate	0	0	2	#{}	#{}	#{"United States"}	Blackstone/GSO Senior Floating Rate Term Fund is a closed-ended fixed income mutual fund launched by The Blackstone Group L.P. It is managed by GSO / Blackstone Debt Funds Management LLC. The fund invests in the fixed income markets of the United States. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in senior secured, floating rate loans that are issued by corporations, partnerships, and other business entities. It seeks to invest in securities that are rated below investment grade. The fund invests in securities across the maturity spectrum, while maintaining an average duration of less than one year. It employs fundamental analysis using a research-driven credit analysis approach while focusing on factors like companies which offer attractive risk / return characteristics to create its portfolio. The fund benchmarks the performance of its portfolio against the S&P/LSTA Leveraged Loan Index. Blackstone/GSO Senior Floating Rate Term Fund was formed on March 4, 2010 and is domiciled in the United States.
PIM	Putnam Master Intermediate Income	0	0	2	#{}	#{}	#{"United States"}	Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the fixed income markets of the United States. The fund invests in bonds of companies operating across diversified sectors. It benchmarks the performance of its portfolio against the Barclays Capital Government/Credit Bond Index. Putnam Master Intermediate Income Trust was formed on April 29, 1988 and is domiciled in the United States.
BSE	Blackrock New York Muni Income Trust	0	0	2	#{}	#{}	#{"United States"}	BlackRock New York Municipal Income Quality Trust is a close ended fixed income mutual fund launched by BlackRock, Inc. The fund is managed by BlackRock Advisors, LLC. It invests in the fixed income markets of United States. The fund primarily invests in investment grade municipal obligations exempt from federal income taxes and New York State and New York City personal income taxes. It was formerly known as BlackRock New York Insured Municipal Income Trust. BlackRock New York Municipal Income Quality Trust was formed in October 28, 2002 and is domiciled in United States.
BSD	Blackrock Strategic Muni Trust Inc	0	0	2	#{}	#{}	#{"United States"}	BlackRock Strategic Municipal Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in investment grade quality municipal bonds that are exempt from federal income taxes. The fund seeks to invest in bonds with long-term maturities in order to maintain a weighted average maturity of 15 years or more. BlackRock Strategic Municipal Trust was formed on August 24, 1999 and is domiciled in the United States.
PMF	Pimco Muni	0	0	2	#{}	#{}	#{"United States"}	PIMCO Municipal Income Fund is a closed ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. It is co-managed by Pacific Investment Management Company LLC. The fund invests in the fixed income markets of the United States. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in investment grade municipal bonds. It employs fundamental analysis with a top down stock picking approach to create its portfolio. It conducts in house research using proprietary models. PIMCO Municipal Income Fund was formed on June 29, 2001 and is domiciled in the United States.
PMM	Putnam Managed Muni Income Trust	0	0	2	#{}	#{}	#{"United States"}	Putnam Managed Municipal Income Trust is a close-ended fixed income mutual fund launched and managed by Putnam Investment Management LLC. It is co-managed by Putnam Investments Limited. The fund invests in the fixed income markets of the United States. It primarily invests in a diversified portfolio of tax-exempt municipal securities, including high-yield securities that are rated below investment grade. The fund benchmarks the performance of its portfolio against the Barclays Municipal Bond Index. Putnam Managed Municipal Income Trust was formed on February 24, 1989 and is domiciled in the United States.
PMX	Pimco Muni Income Fund III	0	0	2	#{}	#{}	#{"United States"}	PIMCO Municipal Income Fund III is a closed-ended fixed income mutual fund launched and managed by Pacific Investment Management Company LLC. The fund invests in fixed income markets of the United States. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in in municipal bonds that pay interest that is exempt from federal income tax. PIMCO Municipal Income Fund III was formed on October 31, 2002 and is domiciled in United States.
PNI	Pimco New York Muni II	0	0	2	#{}	#{}	#{"United States"}	PIMCO New York Municipal Income Fund II is a closed-ended fixed income mutual fund launched and managed by Pacific Investment Management Company LLC. It invests in the fixed income markets of the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in municipal bonds that pay interest that is exempt from federal, New York State, and New York City income tax. It also invests in New York variable rate notes, New York variable rate demand notes, and U.S. treasury bills. The fund employs proprietary analytical models to make its investments. PIMCO New York Municipal Income Fund II was formed on March 29, 2002 and is domiciled in the United States.
PPR	VOYA Prime Rate Trust	0	0	2	#{}	#{}	#{"United States"}	Voya Prime Rate Trust is a closed-ended fixed income mutual fund launched by Voya Investment Management LLC. The fund is co-managed by Voya Investments, LLC and Voya Investment Management Co. LLC. It invests in the fixed income markets of the United States. The fund seeks to invest in securities of companies operating across diversified sectors. It primarily invests in floating rate secured senior loans, with an emphasis on top-tier, non-investment grade senior loans. The fund seeks to invest in loans with maturities of one to ten years. It benchmarks the performance of its portfolio against the S&P/LSTA Leveraged Loan Index. The fund was formerly known as ING Prime Rate Trust. Voya Prime Rate Trust was formed on December 2, 1987 and is domiciled in the United States.
PSF	Cohen & Steers Preferred Fund	0	0	2	#{}	#{}	#{"United States" "US"}	Cohen & Steers Select Preferred and Income Fund, Inc. is a closed ended fixed income mutual fund launched by Cohen & Steers Inc. It is managed by Cohen & Steers Capital Management, Inc. The fund invests in the fixed income markets across the globe. It also invests some portion of its portfolio in other open-end funds, closed-end funds, or exchange traded funds that invest primarily in preferred and/or debt securities. The fund seeks to invest in traditional preferred securities, hybrid-preferred securities, floating rate preferred securities, corporate debt securities, and convertible securities with maturity of ten years or more. It intends to utilize leverage in an amount up to 33.33% of its managed assets through borrowings. The fund uses fundamental analysis and focuses on factors like issuer's creditworthiness, account prevailing market factors, issuer's corporate and capital structure, and the placement of the preferred or debt securities within that structure. It benchmarks the performance of its portfolio against the BofA Merrill Lynch Fixed Rate Preferred Index, Barclays Capital U.S. Aggregate Bond Index, and a composite benchmark comprising of 50% of the BofA Merrill Lynch US Capital Securities Index and 50% of the BofA Merrill Lynch Fixed Rate Preferred Index. Cohen & Steers Select Preferred and Income Fund, Inc. was formed on August 16, 2010 and is domiciled in the United States.
PSTG	Pure Storage Inc	0	0	2	#{}	#{}	#{"technology" "United States"}	Pure Storage, Inc. provides technology and data storage solutions in the United States and internationally. It delivers solutions based on proprietary Purity Operating Environment Software that implements enterprise-class storage services, such as data reduction, encryption, and protection, as well as protocol services, including block, file, and object. The company's cloud data infrastructure products include FlashArray, a solution for running block-oriented storage; and FlashBlade, a solution, which are integrated hardware and software appliances for file and object storage. It also provides subscription based IT and data services, such as Evergreen Storage Subscription and Pure1, Pure as-a-Service, and Cloud Block Store for data migrations and storage. Pure Storage, Inc. has a strategic partnership with Cohesity, Inc. to market Pure FlashRecover, a solution to meet the business continuity requirements for data-driven organizations. The company was formerly known as OS76, Inc. and changed its name to Pure Storage, Inc. in January 2010. Pure Storage, Inc. was founded in 2009 and is headquartered in Mountain View, California.
BOH	Bank of Hawaii Corp	0	0	2	#{}	#{}	#{"real estate"}	Bank of Hawaii Corporation operates as the bank holding company for Bank of Hawaii that provides financial products and services in Hawaii, Guam, and other Pacific Islands. It operates in four segments: Retail Banking, Commercial Banking, Investment Services and Private Banking, and Treasury and Other. The Retail Banking segment offers financial products and services to consumers and small businesses. It offers checking, savings, and time deposit accounts; loan and lease products, including residential mortgage loans, home equity lines of credit, automobile loans and leases, personal lines of credit, installment loans, small business loans and leases, and credit cards; and retail insurance products. This segment provides its products and services through 68 branch locations and 387 ATMs in Hawaii and the Pacific Islands, as well as through a customer service center, and online and mobile banking. The Commercial Banking segment provides corporate banking, commercial real estate loans, commercial lease financing, auto dealer financing, and deposit products. It offers commercial lending and deposit products to middle-market and large companies, and government entities; commercial real estate mortgages to investors, developers, and builders; and international banking and merchant services. The Investment Services and Private Banking segment offers private and international client banking, trust, investment management, and institutional investment advisory services for individuals and families, high-net-worth individuals, corporations, government entities, and foundations. This segment also provides brokerage offering equities, mutual funds, life insurance, and annuity products. The Treasury and Other segment offers corporate asset and liability management services, such as interest rate risk management and foreign exchange services. Bank of Hawaii Corporation was founded in 1897 and is headquartered in Honolulu, Hawaii.
BNED	Barnes & Noble Education Inc C	0	0	2	#{}	#{}	#{"technology" "United States"}	Barnes & Noble Education, Inc. operates bookstores for college and university campuses, and K-12 institutions in the United States. It operates in three segments: Retail, Wholesale, and Digital Student Solutions. The company sells and rents new and used print textbooks, digital textbooks, and publisher hosted digital courseware through physical and virtual bookstores, as well as directly to students through Textbooks.com. It also offers First Day and First Day Complete access programs; BNC OER+, a turnkey solution for colleges and universities, that offers digital content, such as videos, activities, and auto-graded practice assessments; and general merchandise, including collegiate and athletic apparel, school spirit products, lifestyle products, technology products, supplies, and convenience items. In addition, the company sells hardware and a software suite of applications that provides inventory management and point-of-sale solutions; direct-to-student subscription-based writing services; and bartleby, a direct-to-student subscription-based offering that includes textbook solutions, expert questions and answers, AI-based writing assistance, and tutoring services. As of May 2, 2020, it operated 772 physical college and university bookstores; and 647 virtual bookstores. The company also operates 109 True Spirit e-commerce websites; pop-up retail locations; and 86 customized cafÃ©s and 13 stand-alone convenience stores. Barnes & Noble Education, Inc. was founded in 1965 and is headquartered in Basking Ridge, New Jersey.
QTS	Qts Realty Trust Inc	0	0	2	#{}	#{}	#{"technology"}	QTS Realty Trust, Inc. (NYSE: QTS) is a leading provider of data center solutions across a diverse footprint spanning more than 7 million square feet of owned data center space throughout primarily North America and Europe. Through its software-defined technology platform, QTS is able to deliver secure, compliant infrastructure solutions, robust connectivity and premium customer service to leading hyperscale technology companies, enterprises, and government entities. QTS owns, operates or manages 27 data centers and supports more than 1,200 customers primarily in North America and Europe.
RCS	Rcm Strategic Global Government Fund	0	0	2	#{}	#{}	#{"United States"}	PIMCO Strategic Global Government Fund, Inc. is a closed-ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Pacific Investment Management Company LLC. It invests in fixed income markets across the globe. The fund primarily invests in government securities, including bonds issued or guaranteed by the United States or foreign governments, by their agencies, authorities or instrumentalities, or by supranational entities. It employs fundamental analysis with a focus on top down stock picking approach to create its portfolio. PIMCO Strategic Global Government Fund, Inc. was formed on February 24, 1994 and is domiciled in the United States.
ACC	American Campus Communities Inc	0	0	2	#{}	#{}	#{"United States" "real estate"}	American Campus Communities, Inc. is the largest owner, manager and developer of high-quality student housing communities in the United States. The company is a fully integrated, self-managed and self-administered equity real estate investment trust (REIT) with expertise in the design, finance, development, construction management and operational management of student housing properties. As of September 30, 2020, American Campus Communities owned 166 student housing properties containing approximately 111,900 beds. Including its owned and third-party managed properties, ACC's total managed portfolio consisted of 204 properties with approximately 139,900 beds.
RMM	Rivernorth Managed Duration Municipal Income Fun	0	0	2	#{}	#{}	#{"United States"}	Rivernorth Managed Duration Municipal Income Fund Inc. is a closed ended fixed income mutual fund launched and managed by RiverNorth Capital Management, LLC. The fund is co-managed by MacKay Shields LLC. It invests in the fixed income markets of the United States. The fund primarily invests in investment grade municipal debt securities. It seeks to invest in securities of any maturity. The fund employs a combination of fundamental and quantitative analysis. It benchmarks the performance of its portfolio against the Bloomberg Barclays Municipal Bond Index. The fund employs proprietary research to create its portfolio. Rivernorth Managed Duration Municipal Income Fund Inc. was formed on July 26, 2019 and is domiciled in the United States.
RMT	Royce Micro-Cap Trust	0	0	2	#{}	#{}	#{"United States"}	Royce Micro-Cap Trust, Inc. is a closed-ended equity mutual fund launched and managed Royce & Associates, LLC. It invests in the public equity markets of the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in value stocks of companies with market capitalization of less than $500 million. The fund benchmarks the performance of its portfolios against Russell 2000 Index. Royce Micro-Cap Trust, Inc was formed on December 14, 1993 and is domiciled in the United States.
BHV	Blackrock Virginia Muni Trust	0	0	2	#{}	#{}	#{"United States"}	Blackrock Virginia Municipal Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets of United States. It primarily invests in the investment grade municipal bonds exempt from federal income taxes and Virginia personal income taxes. Blackrock Virginia Municipal Bond Trust was formed on April 25, 2002 and is domiciled in United States.
BHK	Blackrock Core Trust	0	0	2	#{}	#{}	#{"United States"}	BlackRock Core Bond Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. The fund is managed by BlackRock Advisors, LLC. It invests in the fixed income markets of the United States. The fund primarily invests in investment grade quality bonds, including corporate bonds, government and agency securities, and mortgage-related securities. BlackRock Core Bond Trust was formed on November 30, 2001 and is domiciled in the United States.
BGY	Blackrock International	0	0	2	#{}	#{}	#{"United States"}	BlackRock Enhanced International Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe excluding the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through the use of derivatives, with an emphasis on options writing. It benchmarks the performance of its portfolio against the S&P Global ex-U.S. Broad Market Index. The fund was formerly known as BlackRock International Growth and Income Trust. BlackRock Enhanced International Dividend Trust was formed on May 30, 2007 and is domiciled in the United States.
RTP	Reinvent Technology Partners Cl A	0	0	2	#{}	#{}	#{"technology" "Technology"}	Reinvent Technology Partners focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. The company intends to focus its search for a target business operating in the technology sectors. The company was incorporated in 2020 and is based in New York, New York.
RVT	Royce Value Trust	0	0	2	#{}	#{}	#{"United States"}	Royce Value Trust Inc. is a close ended equity mutual fund launched and managed by Royce & Associates, LLC. It invests in the public equity markets of the United States. The fund spreads its investments across diversified sectors. It invests in value oriented stocks of small cap and micro cap companies. The fund benchmarks the performance of its portfolio against the Russell 2000 Index. Royce Value Trust Inc. was formed on July 1, 1986 and is domiciled in the United States.
RWT	Redwood Trust	0	0	2	#{}	#{}	#{"United States" "real estate"}	Redwood Trust, Inc., together with its subsidiaries, operates as a specialty finance company in the United States. The company operates through four segments: Residential Lending, Business Purpose Lending, Multifamily Investments, and Third-Party Residential Investments. The Residential Lending segment operates a mortgage loan conduit that acquires residential loans from third-party originators for subsequent sale, securitization, or transfer to its investment portfolio. This segment also includes derivative financial instruments to manage risks associated with residential loans. The Business Purpose Lending segment operates a platform that originates and acquires business purpose residential loans for subsequent securitization or transfer into its investment portfolio. The Multifamily Investments segment invests in securities collateralized by multifamily mortgage loans, as well as in multifamily mortgages and related assets. The Third-Party Residential Investments segment invests in residential mortgage-backed securities issued by third parties, as well as in Freddie Mac SLST securitizations; and offers servicer advance and other residential credit investment services. The company qualifies as a real estate investment trust (REIT) for federal income tax purposes. As a REIT, it intends to distribute at least 90% of its taxable income as dividends to shareholders. Redwood Trust, Inc. was founded in 1994 and is headquartered in Mill Valley, California.
BGT	Blackrock Global	0	0	2	#{}	#{}	#{"United States"}	BlackRock Floating Rate Income Trust is a close ended fixed income mutual fund launched by BlackRoack Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock Financial Management, Inc. It invests in the fixed income markets across the globe while focusing on the United States. The fund invests in bonds of companies operating across diversified sectors. It invests in corporate bonds with average effective duration of its portfolio will be no more than 1.5 years. The fund was formerly known as BlackRock Global Floating Rate Income Trust. BlackRock Floating Rate Income Trust was formed on August 30, 2004 and is domiciled in the United States.
MYI	Blackrock Muniyield Quality Fund III	0	0	1	#{}	#{}	#{"United States"}	BlackRock MuniYield Quality Fund III, Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in a portfolio of long-term investment-grade municipal obligations exempt from federal income taxes. BlackRock MuniYield Quality Fund III, Inc. was formed in April 13, 1992 and is domiciled in United States.
EMF	Templeton Emerging Markets Fund	0	0	1	#{}	#{}	#{"United States"}	Templeton Emerging Markets Fund is a closed-ended equity mutual fund launched by Franklin Resources Inc. The fund is managed by Templeton Asset Management Ltd. It invests in the public equity markets of emerging market countries across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in value stocks of companies. The fund employs fundamental analysis with a focus on such factors as long-term earnings, asset value, and cash flow potential to create its portfolio. It benchmarks the performance of its portfolio against the MSCI Emerging Markets Index. Templeton Emerging Markets Fund was formed on February 26, 1987 and is domiciled in the United States.
MYN	Blackrock Muniyield New York Quality Fund	0	0	1	#{}	#{}	#{"United States"}	BlackRock MuniYield New York Quality Fund, Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in a portfolio of long-term investment grade municipal bonds exempt from federal income taxes and New York State and New York City personal income taxes. BlackRock MuniYield New York Quality Fund, Inc was formed on March 16, 1992 and is domiciled in United States.
MZA	Muniyield Arizona Fund	0	0	1	#{}	#{}	#{"United States"}	BlackRock MuniYield Arizona Fund, Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in various investment grade municipal bonds exempt from federal income taxes and issued by Arizona and Puerto Rico. BlackRock MuniYield Arizona Fund, Inc. was formed in October 29, 1993 and is domiciled in United States.
UBP	Urstadt Biddle Properties Inc	0	0	1	#{}	#{}	#{"real estate"}	Urstadt Biddle Properties Inc. is a self-administered equity real estate investment trust which owns or has equity interests in 81 properties containing approximately 5.2 million square feet of space. Listed on the New York Stock Exchange since 1970, it provides investors with a means of participating in ownership of income-producing properties. It has paid 203 consecutive quarters of uninterrupted dividends to its shareholders since its inception.
NAN	Nuveen New York Divadv Fund	0	0	1	#{}	#{}	#{"United States"}	Nuveen New York Quality Municipal Income Fund is a closed ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of New York. The fund invests in municipal bonds, with a rating of Baa or higher. It employs fundamental analysis, with bottom-up stock picking approach, to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor's New York Municipal Bond Index and Standard & Poor's National Municipal Bond Index. The fund was formerly known as Nuveen New York Dividend Advantage Municipal Fund. Nuveen New York Quality Municipal Income Fund was formed on May 26, 1999 and is domiciled in the United States.
SITC	Site Centers Corp	0	0	1	#{}	#{}	#{"real estate"}	SITE Centers is an owner and manager of open-air shopping centers that provide a highly-compelling shopping experience and merchandise mix for retail partners and consumers. The Company is a self-administered and self-managed REIT operating as a fully integrated real estate company, and is publicly traded on the New York Stock Exchange under the ticker symbol SITC.
TWND	Tailwind Acquisition Corp Cl A	0	0	1	#{}	#{}	#{"technology"}	Tailwind Acquisition Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. It intend to focus on consumer internet, digital media, and marketing technology sectors. The company was founded in 2020 and is based in Los Angeles, California.
HIX	Western Asset High Income Fund II Inc	0	0	1	#{}	#{}	#{"United States"}	Western Asset High Income Fund II Inc. is a closed-ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company, Western Asset Management Company Limited, and Western Asset Management Company Pte. Ltd. It invests in the fixed income markets across the globe. The fund invests in securities of companies that operate across diversified sectors. It invests in high yield debt securities issued by U.S., foreign corporations and foreign governments. The fund employs a combination of quantitative and fundamental analysis with bottom-up security selection process to create its portfolio. It benchmarks the performance of its portfolio against Barclays Capital U.S. Corporate High Yield 2% Issuer Cap Index and the JPMorgan Emerging Markets Bond Index Global. Western Asset High Income Fund II, Inc. was formed on May 28, 1998 and is domiciled in the United States.
NAZ	Nuveen Arizona Premium Fund	0	0	1	#{}	#{}	#{"United States"}	Nuveen Arizona Quality Municipal Income Fund is a closed ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is managed by Nuveen Asset Management, LLC. It invests in the fixed income markets of Arizona. The fund invests in municipal securities and other related investments the income, exempt from regular federal and Arizona income taxes that are rated Baa or BBB or better and having an average maturity of 18.66 years. It employs fundamental analysis with bottom-up stock picking approach to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor's (S&P) Arizona Municipal Bond Index and Standard & Poor's (S&P) National Municipal Bond Index. The fund was formerly known as Nuveen Arizona Premium Income Municipal Fund. Nuveen Arizona Quality Municipal Income Fund was formed on November 19, 1992 and is domiciled in the United States.
NCA	Nuveen California Muni Value Fund	0	0	1	#{}	#{}	#{"United States"}	Nuveen California Municipal Value Fund, Inc. is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of California. The fund invests primarily in municipal securities rated Baa/BBB or better. It invests in securities that provide income exempt from federal and California income tax. The fund employs fundamental analysis with bottom-up stock picking approach to create its portfolio. It benchmarks the performance of its portfolio against the S&P California Municipal Bond Index and the S&P National Municipal Bond Index. Nuveen California Municipal Value Fund, Inc. was formed on October 7, 1987 and is domiciled in the United States.
NCB	Nuveen California Muni Value Fund 2	0	0	1	#{}	#{}	#{"United States"}	Nuveen California Municipal Value Fund 2 is a close-ended fixed income mutual fund launched by Nuveen Investments Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in fixed income markets of California. The fund primarily invests its assets in municipal securities. It uses value oriented strategy to make its investments. The fund employs fundamental analysis with a combination of top-down and bottom-up stock picking approach to create its portfolio. It conducts in-house research to make its investments. Nuveen California Municipal Value Fund 2 was formed on January 26, 2009 and is domiciled in the United States.
FC	Franklin Covey Company	0	0	1	#{}	#{}	#{"Salt"}	Franklin Covey Co. provides training and consulting services in the areas of execution, sales performance, productivity, customer loyalty, leadership, and educational improvement for organizations and individuals worldwide. The company operates through three segments: Direct Offices, International Licensees, and Education Practice. It also provides a suite of individual-effectiveness and leadership-development training and products. The company serves various private sector, government, and educational institutions in approximately 150 countries and territories. Franklin Covey Co. was founded in 1983 and is headquartered in Salt Lake City, Utah.
NET	Cloudflare Inc Cl A	0	0	1	#{}	#{}	#{"technology"}	CloudFlare, Inc. operates a cloud platform that delivers a range of network services to businesses worldwide. The company provides an integrated cloud-based security solution to secure a range of combination of platforms, including public cloud, private cloud, on-premise, software-as-a-service applications, and Internet of Things (IoT) devices. Its security products comprise Cloud Firewall, Bot Management, Distributed Denial of Service, Infrastructure Protection, IoT, SSL/TLS, Secure Origin Connection, and Rate Limiting. The company also offers performance solutions, which include Content Delivery, Intelligent Routing, and Mobile Software Development Kit, as well as Content, Mobile, and Image Optimization. In addition, it provides Reliability solutions comprising Load Balancing, Anycast Network, Virtual Backbone, DNS, DNS Resolver, and Always Online. Further, the company provides solution to protect an organization's internal resources, such as devices, users, applications, and data comprising Zero Trust Security and Access Management, which secures, authenticates, and monitors user access to internal applications and infrastructure hosted on-premise or in cloud environments; and Secure Web Gateway to secure and filter outbound Internet traffic to protect employees from threats on the public Internet and to help protect Internet-browsing employees from bringing malware or vulnerable code into an organization. Additionally, it offers Consumer DNS Resolver, a consumer application to browse the Internet; and Consumer virtual private network (VPN), a VPN for consumers designed to secure and accelerate traffic on mobile devices. The company serves customers in technology, healthcare, financial services, consumer and retail, and non-profit industries, as well as government. It has a strategic agreement with Baidu, Inc. and JD Cloud. The company was founded in 2009 and is headquartered in San Francisco, California.
LUMN	Centurylink	0	0	1	#{}	#{}	#{"United States"}	Lumen Technologies, Inc., a facilities-based communications company, provides various integrated services under Â‘CenturyLink' name to business and residential customers in the United States and internationally. The company operates through five segments: International and Global Accounts Management, Enterprise, Small and Medium Business, Wholesale, and Consumer. It offers IP and data services, including VPN data network, Ethernet, internet protocol (IP), and content delivery services. Lumen Technologies, Inc. also offers transport and infrastructure services comprising high bandwidth optical networks; unlit optical fiber networks, and related professional and management services; private line services, a direct circuit or channel specifically dedicated for connecting two or more organizational sites; colocation and data center services; and consulting services, which include network management, installation and maintenance of data equipment, and building of proprietary fiber-optic broadband networks for government and business customers. In addition, the company provides voice and collaboration services, including primary rate interface service, local inbound service, switched one-plus, toll free, long distance, and international services; and voice over internet protocol services, as well as satellite television services under DIRECTV name. Further, it offers IT and managed service that include network, hosting, public and private cloud, and other IT services, as well as intuitive management tools. Additionally, the company is involved in leasing and subleasing of space. As of December 31, 2019, it served approximately 4.7 million broadband subscribers. The company was formerly knowen as CenturyLink, Inc. and changed its name to Lumen Technologies, Inc. in September 2020. Lumen Technologies, Inc. was founded in 1968 and is headquartered in Monroe, Louisiana.
