symbol	company	yayk	nayk	mayk	yay	nay	may	desc
FIVE	Five Below Inc	1	0	3	clojure.lang.LazySeq@cd7ea607	clojure.lang.LazySeq@1	clojure.lang.LazySeq@40fc98	Five Below, Inc. operates as a specialty value retailer in the United States. It offers accessories, including novelty socks, sunglasses, jewelry, scarves, gloves, hair accessories, athletic tops and bottoms, and T-shirts, as well as nail polishes, lip glosses, fragrances, and branded cosmetics; and items used to complete and personalize living space, including glitter lamps, posters, frames, fleece blankets, plush items, pillows, candles, incense, lighting, novelty dÃ©cor, and related items, as well as provides storage options for the customers room. The company also provides sport balls; team sports merchandise and fitness accessories, such as hand weights, jump ropes, and gym balls; games, including name brand board games, puzzles, collectibles, and toys covering remote control; and pool, beach, and outdoor toys, as well as games and accessories. In addition, it offers accessories, such as cases, chargers, headphones, and other related items for cell phones, tablets, audio, and computers; books, video games, and DVDs; craft activity kits; arts and crafts supplies that consist of crayons, markers, and stickers; and trend-right items for school comprising backpacks, fashion notebooks and journals, novelty pens and pencils, locker accessories, and everyday name brand items. Further, the company provides party goods, decorations, gag gifts, and greeting cards, as well as every day and special occasion merchandise products; assortment of classic and novelty candy bars, movie-size box candy, seasonal-related candy, and gum and snack food; chilled drinks through coolers; and seasonally-specific items used to celebrate and decorate for events. It primarily serves tween and teen customers. The company operates approximately 1,000 stores in 38 states. The company was formerly known as Cheap Holdings, Inc. and changed its name to Five Below, Inc. in August 2002. Five Below, Inc. was founded in 2002 and is headquartered in Philadelphia, Pennsylvania.
BIMI	NF Energy Saving Corp	1	6	1	clojure.lang.LazySeq@b735027b	clojure.lang.LazySeq@f3161271	clojure.lang.LazySeq@7bfc1ec7	BOQI International Medical Inc. engages in the retail and wholesale distribution of pharmaceutical and other healthcare products in the People's Republic of China. The company offers Chinese and western medicines, Chinese herbal medicines, healthcare devices, health foods, other food items, personal care products, and daily necessities under the Boqi Pharmacy brand name; and prescription drugs, OTC drugs, nutritional supplements, and sundry products. It operates through a network of sixteen directly owned stores. The company was formerly known as NF Energy Saving Corporation and changed its name to BOQI International Medical Inc. in December 2019. BOQI International Medical Inc. was incorporated in 2000 and is based in Dalian, the People's Republic of China.
SKYW	Skywest Inc	1	0	2	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	SkyWest, Inc., through its subsidiaries, operates a regional airline in the United States. The company operates through two segment, SkyWest Airlines and SkyWest Leasing. It also engages into leasing aircraft and spare engines to third parties. As of December 31, 2019, the company provided scheduled passenger and air freight services with approximately 2,300 total daily departures to various destinations in the United States, Canada, Mexico, and provides airport customer and ground handling services for other airlines throughout its system. SkyWest, Inc. was founded in 1972 and is headquartered in St. George, Utah.
RDFN	Redfin Corp	1	0	4	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@11c0e92	Redfin Corporation operates as a real estate brokerage company in the United States and Canada. The company operates an online real estate marketplace and provides real estate services, including assisting individuals in the purchase or sell of home. It also provides title and settlement services; originates and sells mortgages; and buys and sells homes. The company was formerly known as Appliance Computing Inc. and changed its name to Redfin Corporation in May 2006. Redfin Corporation was incorporated in 2002 and is headquartered in Seattle, Washington.
FWRD	Foward Air Corp	1	0	3	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@93a474fb	Forward Air Corporation, together with its subsidiaries, operates as an asset-light freight and logistics company in the United State and Canada. The company operates through three segments: Expedited Freight, Intermodal, and Pool Distribution. The Expedited Freight segment provides expedited regional, inter-regional, and national less-than-truckload services; local pick-up and delivery services; and other services, which include final mile, truckload, shipment consolidation and deconsolidation, warehousing, customs brokerage, and other handling. It also offers expedited truckload brokerage, dedicated fleet, and high security and temperature-controlled logistics services. The Intermodal segment provides intermodal container drayage services; and contract, and container freight station warehouse and handling services. The Pool segment offers pool distribution services comprising managing high-frequency handling and distribution of time-sensitive products to various destinations through a network of terminals. Forward Air Corporation was founded in 1981 and is headquartered in Greeneville, Tennessee.
LUNA	Luna Innovations Inc	1	2	2	clojure.lang.LazySeq@b735027b	clojure.lang.LazySeq@2578c01	clojure.lang.LazySeq@572c2941	Luna Innovations Incorporated develops, manufactures, and markets fiber optic sensing, and test and measurement products worldwide. It operates through two segments, Products and Licensing, and Technology Development. The Products and Licensing segment offers test and measurement products, which include optical vector analyzer, optical backscatter reflectometers, and the Phoenix family of tunable lasers; optical distributed sensor interrogator sensing solutions for distributed strain and temperature measurements; and Hyperion sensing solution that enable full-spectrum data acquisition and flexible peak detect algorithms of fiber-bragg grating (FBG), long period FBGs and fabry-perot sensors with low-latency access to data for closed loop feedback applications. This segment also provides general photonics comprising components, modules, and instruments to measure, manage, and control polarization and group delay in fiber optic networks; tunable lasers; and TeraMetrix products to measure and verify physical properties online and in real-time to reduce raw materials and rework costs in manufacturing processes as well as to conduct quality control monitoring utilizing terahertz measurement technologies. The Technology Development segment provides applied research for customers principally in the areas of sensing and instrumentation, advanced materials, and health sciences. The company sells its products to telecommunications companies, defense agencies, government system integrators, researchers, original equipment manufacturers, distributors, testing labs, and strategic partners directly, as well as through manufacturer representative organizations, partner and distribution channels, technical sales engineers, value added resellers, and independent sales representatives. Luna Innovations Incorporated was founded in 1990 and is headquartered in Roanoke, Virginia.
CVLT	Commvault Systems	1	4	6	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@7867a	clojure.lang.LazySeq@9017e9dc	Commvault Systems, Inc. provides data protection and information management software applications and related services in the United States, Canada, Latin America, Europe, the Middle East, Africa, Australia, New Zealand, Southeast Asia, and China. It offers Commvault Complete Backup & Recovery, a backup and recovery solution for enterprises; and Commvault HyperScale Technology, an add-on for Commvault Complete that delivers an on-premises, cloud-like infrastructure to support scale-out secondary storage. The company also provides Commvault Orchestrate, an automated service delivery technology that enables users to provision, sync, and validate data in various environments for IT needs, such as disaster recovery testing, development testing operations, and workload migrations; Commvault Venture Â– Hedvig, a storage platform provides multi-protocol support required across block, file, and object storage with native application, hypervisor, container, and cloud integration; and Commvault Venture Â– Metallic offers software-as-a-service backup and recovery solutions; and Commvault Activate, a solution, which allow customers to comply with privacy regulations. In addition, it sells appliances that integrate the software with hardware for use in a range of business needs and use cases; and offers professional and customer support services. The company sells its software and related services directly through its sales force to large enterprises, small and medium sized businesses, and government agencies, as well as indirectly through its network of value-added resellers, systems integrators, corporate resellers, and original equipment manufacturers. It licenses its software applications to customers in the banking, insurance and financial services, government, healthcare, pharmaceuticals and medical services, technology, legal, manufacturing, utility, and energy industries. The company has strategic relationships with Atos, Cisco, Citrix, Fujitsu, Hewlett Packard Enterprise, Microsoft, Oracle, SAP, Netapp, Amazon Web Services, and VMware. Commvault Systems, Inc. was founded in 1988 and is headquartered in Tinton Falls, New Jersey.
LUXAU	Lux Health Tech Acquisition Corp. Units	1	0	0	clojure.lang.LazySeq@8099ee9b	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Lux Health Tech Acquisition Corp. focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.
EBIX	Ebix Inc	1	0	4	clojure.lang.LazySeq@9b27d06d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@13d2d80d	Ebix, Inc. provides on-demand software and e-commerce services and solutions to insurance, financial, healthcare, and e-learning industries in the United States and internationally. It develops and deploys insurance and reinsurance exchanges; provides Software-as-a-Service (SaaS) enterprise solutions in the area of customer relationship management, and front-end and back-end systems; and offers outsourced administrative and risk compliance solutions. The company operates P&C exchanges primarily in Australia, New Zealand, the United Kingdom, and the United States, which facilitates the exchange of insurance data between brokers and insurance carriers with a focus on the areas of personal and commercial lines. Its exchange related products and services include travel exchanges and money transfer services; foreign exchange and outward remittance services; consumer bill payment services; gift cards for consumers that can be redeemed at various merchants; and technology services for various providers in the areas of lending, wealth and asset management, travel, and logistics. The company's insurance exchanges related products and services include SaaS platform and related services; licensing of software; and professional services comprising setting up, customization, training, or consulting. Its risk compliance solutions cover and certificates of insurance creation and tracking; consulting services comprising project management and development; and business process outsourcing services, including domain intensive project management, time, and material based consulting engagements. Ebix, Inc. has a strategic agreement with Data Glove Technologies. The company was formerly known as Delphi Systems, Inc. and changed its name to Ebix, Inc. in December 2003. Ebix, Inc. was founded in 1976 and is headquartered in Johns Creek, Georgia.
ACGLP	Arch Capital Group Ltd	1	0	2	clojure.lang.LazySeq@b735027b	clojure.lang.LazySeq@1	clojure.lang.LazySeq@35e31238	Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; and contract and commercial surety coverages. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides reinsurance for third party liability and workers' compensation exposures; marine and aviation reinsurance; surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers private mortgage insurance covering one-to-four family residential mortgages; mortgage insurance to cover previously originated residential loans; quota share reinsurance; and credit risk-sharing products. This segment sells its products through direct basis and through brokers to mortgage originators. The company was founded in 1995 and is based in Pembroke, Bermuda.
ABMD	Abiomed Inc	1	0	3	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@a7fe427e	Abiomed, Inc. engages in the research, development, and sale of medical devices to assist or replace the pumping function of the failing heart. It also provides a continuum of care to heart failure patients. The company offers Impella 2.5 catheter, a percutaneous micro heart pump with integrated motor and sensors for use in interventional cardiology; and Impella CP, a device used by interventional cardiologists to support patients in the cath lab and cardiac surgeons in the heart surgery suite. It also provides Impella 5.0 and Impella LD, which are percutaneous micro heart pumps with integrated motors and sensors for use primarily in the heart surgery suite; Impella RP, a percutaneous catheter-based axial flow pump; Impella SmartAssist platform that includes optical sensor technology for improved pump positioning and the use of algorithms that enable improved native heart assessment during the weaning process; and Impella Connect, a cloud-based technology that enables secure, cloud-based, and remote viewing of the Automated Impella Controller for physicians and hospital staffs. In addition, the company engages in the development of Impella XR Sheath, a sheath designed to expand and recoil to all for ease of use upon insertion of an Impella heart pump and minimize the size of the arteriotomy; Impella BTR, a percutaneous micro heart pumps with integrated motors and sensors; and Impella ECP pump that is designed for blood flow of greater than three liters per minute. It sells its products through direct sales and clinical support personnel in the United States, Canada, Europe, and Asia. The company was founded in 1981 and is headquartered in Danvers, Massachusetts.
SLN	Silence Therapeutics Plc ADR	1	0	0	clojure.lang.LazySeq@9b27d06d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Silence Therapeutics plc focuses on the discovery, development, and delivery of novel RNA therapeutics in hematology, cardiovascular, and other rare and metabolic indications. The company designs short interfering RNA (siRNA) molecules that trigger the RNAi pathway and mediate the degradation of specific target messenger RNAs. It is developing various product candidates, including SLN124 for the treatment of iron overload disorders; SLN360 for the cardiovascular disease with high lipoprotein; and SLN500 for the treatment of complement-mediated diseases. Silence Therapeutics plc has a strategic collaboration with AstraZeneca to discover, develop, and commercialize small interfering RNA therapeutics for the treatment of cardiovascular, renal, metabolic, and respiratory diseases; and collaboration with Genomics England Limited. The company was formerly known as SR Pharma plc and changed its name to Silence Therapeutics plc in May 2007. Silence Therapeutics plc is headquartered in London, the United Kingdom.
RCKY	Rocky Brands Inc	1	3	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@b8acd254	clojure.lang.LazySeq@86da3fbe	Rocky Brands, Inc. designs, manufactures, and markets footwear and apparel under the Rocky, Georgia Boot, Durango, Lehigh, and licensed Michelin brand names in the United States, Canada, and internationally. It operates through three segments: Wholesale, Retail, and Military. The Wholesale segment offers products in approximately 10,000 retail locations through a range of distribution channels comprising sporting goods stores, outdoor retailers, independent shoe retailers, hardware stores, catalogs, mass merchants, uniform stores, farm store chains, specialty safety stores, and specialty and online retailers. The Retail segment sells its products directly to consumers through its e-commerce websites, including rockyboots.com, georgiaboot.com, durangoboot.com, lehighoutfitters.com, lehighsafetyshoes.com, slipgrips.com, and 4eursole.com; Rocky outlet store in Nelsonville, Ohio; and retail stores. The Military segment focuses on building footwear contracts with the U.S. military. The company offers footwear, apparel, and accessory items. It serves industrial and construction workers, as well as workers in the hospitality industry, such as restaurants or hotels; farmers and ranchers; consumers enamored with the western lifestyle; commercial military personnel; hunting, fishing, camping, and hiking enthusiasts; law enforcement, security personnel, and postal employees; fashion minded urban consumers; and for the U.S. military personnel. Rocky Brands, Inc. was founded in 1932 and is headquartered in Nelsonville, Ohio.
BCOW	1895 Bancorp of Wisconsin Inc	1	0	4	clojure.lang.LazySeq@b735027b	clojure.lang.LazySeq@1	clojure.lang.LazySeq@79abab01	1895 Bancorp of Wisconsin, Inc. operates as a holding company for PyraMax Bank, FSB that provides a range of financial services. The company accepts non-interest bearing checking, interest bearing checking, money market, and statement and health savings accounts, as well as certificates of deposit. Its loan products include one- to four-family residential real estate, residential real estate construction, commercial real estate, and land development loans; commercial loans and lines of credit secured by non-real estate business assets; and consumer loans, such as home equity lines of credit, new and used automobile loans, boat loans, recreational vehicle loans, and loans secured by certificates of deposit. It operates a network of three full service banking offices in Milwaukee County; two full service banking offices in Waukesha County; and one full service banking office in Ozaukee County, Wisconsin. The company was founded in 1895 and is based in Greenfield, Wisconsin. 1895 Bancorp of Wisconsin, Inc. is a subsidiary of 1895 Bancorp of Wisconsin, MHC.
KLXE	Klx Energy Services Holdings Inc	1	3	2	clojure.lang.LazySeq@670d1848	clojure.lang.LazySeq@74651481	clojure.lang.LazySeq@8a61f9b8	KLX Energy Services Holdings, Inc. provides completion, intervention, and production services and products to the onshore oil and gas producing regions of the United States. The company operates through three segments: Southwest, Rocky Mountains, and Northeast/Mid-Con. It offers a range of technical services, and related tools and equipment to companies engaged in the exploration and development of North American onshore conventional and unconventional oil and natural gas reserves. The company was incorporated in 2018 and is headquartered in Wellington, Florida.
SLRX	Salarius Pharmaceuticals Inc	1	4	2	clojure.lang.LazySeq@ed8dccff	clojure.lang.LazySeq@9adff9a1	clojure.lang.LazySeq@81e74d89	Salarius Pharmaceuticals, Inc. a clinical-stage biotechnology company, develops epigenetic-based cancer treatments. The company's lead candidate is Seclidemstat (SP-2577), which is in Phase I/II clinical trial for the treatment of advanced solid tumors, including prostate, breast, and ovarian cancers, as well as Ewing sarcoma. Salarius Pharmaceuticals, Inc. has a strategic partnership with The University of Utah Research Foundation for the exclusive license with respect to patent rights protecting SP-2577 and related compounds; HLB Life Sciences to develop, produce, manufacture, use, and sell the drug in South Korea; and Cancer Prevention and Research Institute of Texas for product development activities. The company is headquartered in Houston, Texas.
LYFT	Lyft Inc Cl A	1	0	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Lyft, Inc. operates a peer-to-peer marketplace for on-demand ridesharing in the United States and Canada. The company offers riders, personalized and on-demand access to various transportation options. It provides Ridesharing Marketplace, which enable drivers to provide their transportation services to riders. The company also offers a network of shared bikes and scooters in various cities to address the needs of riders for shorter routes; Express Drive program, a flexible car rentals program that connects drivers who need access to a car with third-party rental car companies; and concierge for organizations to manage the transportation needs of their customers and employees. In addition, it integrates third-party public transit data into the Lyft app to offer riders various transportation options; offers various enterprise programs, including monthly ride credits for daily commutes, supplementing public transit by providing rides for the first and last leg of commute trips, late-night rides home, and shuttle replacement rides; and provides transportation solutions that can be customized for events, such as recruiting events, conferences, celebrations, meetings, and company retreats. The company was formerly known as Zimride, Inc. and changed its name to Lyft, Inc. in April 2013. Lyft, Inc. was incorporated in 2007 and is headquartered in San Francisco, California.
CD	Chindata Group Holdings Limited ADR	1	2	1	clojure.lang.LazySeq@4383936	clojure.lang.LazySeq@7c20aaa1	clojure.lang.LazySeq@b29732a7	Chindata Group Holdings Limited provides carrier-neutral hyper scale data center solutions in China, India, and Southeast Asia markets. It offers colocation and managed, energy procurement and transmission, infrastructure, and IT and network services. The company was formerly known as BCPE Bridge Stack Limited and changed its name to Chindata Group Holdings Limited in April 2020. Chindata Group Holdings Limited was founded in 2015 and is headquartered in Beijing, China.
ACGLO	Arch Capital Group Ltd ADR	1	0	2	clojure.lang.LazySeq@b735027b	clojure.lang.LazySeq@1	clojure.lang.LazySeq@35e31238	Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; and contract and commercial surety coverages. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides reinsurance for third party liability and workers' compensation exposures; marine and aviation reinsurance; surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers private mortgage insurance covering one-to-four family residential mortgages; mortgage insurance to cover previously originated residential loans; quota share reinsurance; and credit risk-sharing products. This segment sells its products through direct basis and through brokers to mortgage originators. The company was founded in 1995 and is based in Pembroke, Bermuda.
GALT	Galectin Therapeutic	1	4	2	clojure.lang.LazySeq@b8355f0a	clojure.lang.LazySeq@629070e	clojure.lang.LazySeq@4372ea32	Galectin Therapeutics, Inc., a clinical stage biopharmaceutical company, engages in the research and development of therapies for fibrotic, skin, and cancer diseases. The company's lead product candidate is GR-MD-02 galectin-3 inhibitor, a galactoarabino-rhamnogalacturonan polysaccharide polymer that is in Phase III clinical trial for the treatment of liver fibrosis associated with fatty liver disease and non-alcoholic steatohepatitis cirrhosis, as well as for the treatment of cancer. It also engages in developing GM-CT-01, which is in pre-clinical development stage for the treatment of cardiac and vascular fibrosis, as well as focuses on developing GR-MD-02 for the treatment of psoriasis. The company, through its Galectin Sciences, LLC, which is a collaborative joint venture co-owned by SBH Sciences, Inc., is also involved in the research and development of small organic molecule inhibitors of galectin-3 for oral administration. The company was formerly known as Pro-Pharmaceuticals, Inc. and changed its name to Galectin Therapeutics, Inc. in May 2011. The company was founded in 2000 and is based in Norcross, Georgia.
FISI	Financial Institut	1	0	2	clojure.lang.LazySeq@2ebaaf	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ed3b8581	Financial Institutions, Inc. operates as the holding company for Five Star Bank that provides banking and financial services to individuals, municipalities, and businesses. It operates in two segments, Banking and Non-Banking. The company offers checking and savings account programs, including money market accounts, certificates of deposit, sweep investments, and individual retirement and other qualified plan accounts. Its loan products include term loans and lines of credit; short and medium-term commercial loans for working capital, business expansion, and purchase of equipment; commercial business loans to the agricultural industry; commercial mortgage loans; one-to-four family residential mortgage loans, home improvement loans, closed-end home equity loans, and home equity lines of credit; and consumer loans, such as automobile, secured installment, and personal loans. The company also provides personal insurance, including automobile, homeowners, boat, recreational vehicle, landlord, and umbrella coverage; commercial insurance comprising property, liability, automobile, inland marine, workers compensation, bonds, crop, and umbrella insurance products; and financial services comprising life and disability insurance, Medicare supplements, long-term care, annuities, mutual funds, and retirement programs. In addition, it offers customized investment advisory, wealth management, investment consulting, and retirement plan services, as well as operates a real estate investment trust that holds residential mortgages and commercial real estate loans. The company operates a network of 53 offices in the New York State. Financial Institutions, Inc. was founded in 1817 and is headquartered in Warsaw, New York.
SMID	Smith-Midland Corp	1	0	4	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@f2902740	Smith-Midland Corporation, through its subsidiaries, invents, develops, manufactures, markets, leases, licenses, sells, and installs precast concrete products primarily for use in the construction, highway, utilities, and farming industries. It offers SlenderWall, a lightweight construction panels for the exterior walls of building; Sierra Wall that provides sound and sight barrier for use alongside highways around residential, industrial, and commercial properties; J-J Hooks highway safety barriers for use on roadways to separate lanes of traffic in construction work zone or traffic control purposes; and Easi-Set precast building and Easi-Span expandable precast buildings for use in housing communications operations, traffic control systems, and mechanical and electrical stations. The company also provides Easi-Set utility vaults for house equipment, such as cable, telephone, or traffic signal equipment, and for underground storage, as well as custom-built utility vaults for special needs; SoftSound soundwall panels to absorb highway noise; Beach Prisms, an erosion control modules for seawalls and jetties; and H2Out secondary drainage systems for panelized exterior cladding. In addition, it offers licenses its proprietary products and non-proprietary products in the United States, Canada, Belgium, New Zealand, Australia, Mexico, Trinidad, Spain, and Chile. It markets its products through in-house sales force, independent sales representatives, and direct mail to contractors performing public and private construction contracts, such as the public and private roads and highways, and airports; municipal utilities; and federal, state, and local transportation authorities. Smith-Midland Corporation was founded in 1960 and is based in Midland, Virginia.
AFMD	Affimed N.V.	1	3	5	clojure.lang.LazySeq@670d1848	clojure.lang.LazySeq@9153beff	clojure.lang.LazySeq@c019a38d	Affimed N.V., a clinical-stage biopharmaceutical company, focuses on discovering and developing cancer immunotherapies in the United States, Europe, and Germany. Its lead product candidate is AFM13, a natural killer cell (NK-cell) TandAb, which has completed Phase 2a clinical study of relapsed CD30-positive lymphoma and Phase 1b clinical study of anti-PD-1 antibody Keytruda (pembrolizumab) in patients with relapsed Hodgkin lymphoma. The company is also developing AFM24, a tetravalent, bispecific epidermal growth factor receptor, and CD16A-binding innate cell engager for the treatment of advanced cancer patients; AFM26, an innate cell-engaging bispecific antibody targeting B cell maturation antigen (BCMA) for the treatment of multiple myeloma; and Trispecific antibodies for the treatment of multiple myeloma. In addition, it is developing AFM11, a T cell engager for the treatment of CD19+ B cell malignancies, including non-Hodgkin Lymphoma and acute lymphocytic leukemia (AML); and AMV564, a CD33/CD3-specific T-cell TandAb that is in Phase 1 clinical study of refractory AML. The company has license agreements with Amphivena Therapeutics, Inc., Deutsches Krebsforschungszentrum, and Xoma Corporation; research funding agreement with The Leukemia & Lymphoma Society; and collaboration with Merck Sharp & Dohme B.V. It also has a clinical development and commercialization collaboration with The University of Texas MD Anderson Cancer Center to evaluate AFM13 in combination with MD Anderson's NK-cell product; Genentech; and Roivant Sciences. The company was formerly known as Affimed Therapeutics B.V. and changed its name to Affimed N.V. in October 2014. Affimed N.V. was founded in 2000 and is headquartered in Heidelberg, Germany.
RBCN	Rubicon Technology	1	1	1	clojure.lang.LazySeq@7c3e0464	clojure.lang.LazySeq@9fe5a8f2	clojure.lang.LazySeq@12b9614b	Rubicon Technology, Inc. provides monocrystalline sapphire for applications in optical and industrial systems. It operates in Sapphire and Pharmacy segments. The company offers optical and industrial sapphire products in various shapes and sizes, including round and rectangular windows and wafers, domes, tubes, and rods for a range of end markets comprising defense and aerospace, specialty lighting, instrumentation, sensors and detectors, semiconductor process equipment, electronic substrates, medical, and laser applications. It also provides medications and vitamins to patients being discharged from skilled nursing facilities. The company markets and sells its products through its direct sales force in North America, Europe, and Asia. Its principal customers include defense subcontractors, industrial manufacturers, fabricators, and resellers. The company was founded in 2001 and is headquartered in Bensenville, Illinois.
OIIM	O2Micro Intl Ltd	1	1	3	clojure.lang.LazySeq@b15a141e	clojure.lang.LazySeq@3e10556	clojure.lang.LazySeq@d17880fa	O2Micro International Limited, together with its subsidiaries, designs, develops, and markets integrated circuits and solutions for power management components and systems in China, the United States, Taiwan, Japan, Malaysia, Korea, Singapore, and internationally. The company offers analog and mixed-signal integrated circuits that manage and provide power for LCD and LED lighting; control and monitor battery charging and discharging in portable electronic devices and vehicles; perform DC/DC and AC/DC conversion; and provides select and switch functionality between power sources, and LED drivers for backlighting products. Its products are primarily used in the consumer electronics, computer, industrial, communication, and automotive markets for applications, including LCD and LED monitors, LCD and LED televisions, notebook and tablet computers, low/zero emission vehicles, mobile phones, power tools, energy efficient technology relating to batteries, LED lighting, including general lighting and portable electronics devices. The company sells its products through direct sales force, independent sales representatives, or distributors to OEMs, ODMs, and module makers. It also licenses its proprietary intellectual property to third parties; and provides design and engineering support services. The company was founded in 1995 and is headquartered in George Town, the Cayman Islands.
CXDO	Crexendo Inc	1	0	3	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@a7fe427e	Crexendo, Inc. provides unified cloud communication, communications as a service, call center, collaboration, and other cloud business services for businesses in the United States, Canada, and internationally. It operates in two segments, Cloud Telecommunications and Web Services. The Cloud Telecommunications segment provides telecommunications services that transmit calls using IP or cloud technology, which converts voice signals into digital data packets for transmission over the Internet or cloud; and broadband Internet services. This segment is also involved in the sale and lease of cloud telecommunications equipment. It offers hardware, software, and unified communication solutions for businesses using IP or cloud technology over high-speed Internet connection through various devices and user interfaces, such as desktop phones, and/or mobile and desktop applications. The Web Services segment provides Website hosting and other professional services. The company was formerly known as iMergent, Inc. and changed its name to Crexendo, Inc. in May 2011. Crexendo, Inc. was incorporated in 1995 and is based in Tempe, Arizona.
MAGS	Magal Security Syst	1	1	1	clojure.lang.LazySeq@6bac536	clojure.lang.LazySeq@556423ef	clojure.lang.LazySeq@831b9f7f	Magal Security Systems Ltd. develops, manufactures, markets, and sells perimeter intrusion detection sensors, physical barriers, video analytics and management systems, cyber security products and systems, and security video observation and surveillance systems. It operates through three segments: Perimeter Products, Turnkey Projects, and Video and Cyber Security. The company offers perimeter security products that enable customers to monitor, limit, and control access by unauthorized personnel to specific regions or areas. Its perimeter security systems include fence mounted detection systems; detection grids, gates, and fences to protect water passages, VIP residences, and other outdoor applications; buried sensors; hybrid perimeter intrusion detection and intelligent lighting systems; electrical field disturbance sensors; and microwave sensors. The company also provides integrated intelligent video management solutions for security surveillance and business intelligence applications; and cyber-security products for monitoring, securing, and the active management of wired, wireless, and fiber optic communication networks, as well as turnkey solutions. In addition, it offers RoboGuard, a platform that runs on a rail along the perimeter of protected sites; and life safety/duress alarm to protect personnel in prisons. Further, the company provides closed circuit television and intelligent video analytics solutions; Fortis4G, a fourth generation command and control system; StarNet 2, a security management system; and Network Manager, a middleware package. Its products are used to protect borders, military bases, power plants, air and sea ports, postal facilities, prisons, banks, retail operations, hospitals, municipal security, sporting events, and industrial locations from terrorism, theft, and security threats. The company sells its products through system integrators and distribution channels. The company was founded in 1965 and is headquartered in Yehud, Israel.
AMOT	Allied Motion Tech	1	0	0	clojure.lang.LazySeq@7c3e0464	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Allied Motion Technologies Inc., together with its subsidiaries, designs, manufactures, and sells precision and specialty controlled motion components and systems that are used in a range of industries worldwide. It provides automotive brushless (BL) DC motors, power steering solutions, and special purpose motors; fractional horsepower permanent magnet DC and BLDC motors serving a range of original equipment applications; and high performance BLDC motors, including servo motors, frameless motors, torque motors, slot less motors, high resolution encoders, and motor/encoder assemblies. The company also offers gearing solutions in stand-alone and integrated gearing/motor configurations; advanced electronic motion control products and custom solutions, such as integrated power electronics, digital controls, and network communications for motor control and power conversion; and steering system components. In addition, it provides fractional horsepower BLDC outer rotor motors and traditional BLDC motor part sets; synchronous BLDC servo motor solutions and asynchronous BLDC motors; trolleys for use in medical environments; and active and passive products to monitor and resolve power quality and harmonic distortion issues, as well as electronic controls and platform based integrated steering system solutions. The company sells its products to end customers and original equipment manufacturers in vehicle, medical, aerospace and defense, and industrial markets through direct sales force, as well as authorized manufacturers' representatives, agents, and distributors. Allied Motion Technologies Inc. was founded in 1962 and is headquartered in Amherst, New York.
