symbol	company	yayk	nayk	mayk	yay	nay	may	desc
INQ.TO	Inscape Corp Sv	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Inscape Corporation, together with its subsidiaries, manufactures office furniture and wall products in the United States, Canada, and internationally. It operates through two segments, Office Furniture and Walls. The Office Furniture segment offers storage, benching, systems, and seating solutions, as well as accessories, such as keyboard trays, and nano and motus monitor arms. The Walls segment provides architectural and movable walls. The company offers its products through a network of dealers and representatives. Inscape Corporation was founded in 1888 and is headquartered in East Gwillimbury, Canada.
IPCO.TO	International Petroleum Corp	2	5	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@c0c86151	clojure.lang.LazySeq@1	International Petroleum Corporation explores for, develops, and produces oil and gas. The company holds interests in a portfolio of oil and gas assets located in Alberta and Saskatchewan, Canada; Bertam, Malaysia; and Paris and Aquitaine Basins, France. As at December 31, 2019, it had a proved and probable reserves of 300 million barrels of oil equivalents. International Petroleum Corporation was incorporated in 2017 and is headquartered in Vancouver, Canada.
ISV.TO	Information Services Corp	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@12b9614b	Information Services Corporation, together with its subsidiaries, provides registry and information management services for public data and records in Canada and internationally. It operates through three segments: Registry Operations, Services, and Technology Solutions. The company provides land titles registry services that issues titles to land and registers transactions affecting titles, including changes of ownership and the registration of interests in land; land surveys directory, which plans and creates a representation of Saskatchewan land parcels in the cadastral parcel mapping system; and geomatics services that manages geographic data in relation to the cadastral parcel mapping system. It also offers personal property registry, a notice-based public registry in which security interests and other interests in personal property are registered; and corporate registry, which is a province-wide system for registering business corporations, non-profit corporations, co-operatives, sole proprietorships, partnerships, and business names. In addition, the company provides search and registration services through an online workflow platform for the Ontario business information system; know-your-customer services; and corporate supplies for companies to organize and maintain corporate legal documents. Information Services Corporation serves law firms, financial institutions, accountants, non-profit and co-operative associations, and entrepreneurs, as well as lending, leasing, and credit issuing businesses and institutions. The company was formerly known as Saskatchewan Land Information Services Corporation and changed its name to Information Services Corporation in November 2000. Information Services Corporation was founded in 2000 and is headquartered in Regina, Canada.
ITE.TO	I3 Energy Plc	2	3	1	clojure.lang.LazySeq@64fa0d81	clojure.lang.LazySeq@683aff1	clojure.lang.LazySeq@7bfc1ec7	i3 Energy Plc, a holding company, engages in the development and production of oil and gas assets in the United Kingdom. It owns 100% interest in the 13/23c and 13/23d blocks of Liberator oil field; and 13/23c-10 well in the Serenity oil field. The company was founded in 2014 and is headquartered in Westhill, the United Kingdom.
ITH.TO	International Tower Hill Mines Ltd	2	1	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@86da3fbe	International Tower Hill Mines Ltd., a mineral exploration company, acquires and explores for mineral properties Canada and the United States. It holds or has rights to acquire ownership or leasehold interests in the Livengood gold project covering an area of approximately 19,546 hectares located to the northwest of Fairbanks, Alaska. The company was formerly known as Tower Hill Mines Ltd. and changed its name to International Tower Hill Mines Ltd. in March 1991. International Tower Hill Mines Ltd. was founded in 1978 and is headquartered in Vancouver, Canada.
KEI.TO	Kolibri Global Energy Inc	2	7	3	clojure.lang.LazySeq@e1a308e1	clojure.lang.LazySeq@9f523b6c	clojure.lang.LazySeq@ecf35e07	Kolibri Global Energy Inc. engages in the exploration, development, production, and marketing of oil and gas. The company produces crude oil, natural gas, and natural gas liquids. It primarily holds an interest in approximately 17,391 net acres of shale oil acreage in the Caney/Upper Sycamore formations of the Tishomingo Field, Oklahoma. As of December 31, 2019, the company's total proved reserves were 33.4 million barrels of oil equivalent. The company was formerly known as BNK Petroleum Inc. and changed its name to Kolibri Global Energy Inc. in November 2020. Kolibri Global Energy Inc. was incorporated in 2008 and is headquartered in Camarillo, California.
KLS.TO	Kelso Technologies Inc	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Kelso Technologies Inc., designs, engineers, produces, markets, and distributes various products for the rail sector in the United States and Canada. The company's products are used to reduce the risk of environmental harm due to non-accidental events in the transportation of hazardous commodities. It offers pressure relief, vacuum relief, bottom outlet, pressure car, and ball valves; one-bolt manway and related equipment; emergency response equipment for hazmat first responders; and no spill locomotive fueling equipment, as well as other specialty valves, parts, equipment, and services. The company also offers rail tank car market indicators; and active suspension control systems for no road vehicles. The company was formerly known as Kelso Resources Ltd. and changed its name to Kelso Technologies Inc. in July 1994. Kelso Technologies Inc. was founded in 1987 and is headquartered in Surrey, Canada.
KOR.TO	Corvus Gold Inc	2	2	3	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@44d1fa1	clojure.lang.LazySeq@754ce9fe	Corvus Gold Inc. acquires, explores, and develops mineral properties primarily in Canada and the United States. Its principal mineral property is the North Bullfrog Project, a gold and silver mining project that consists of patented and unpatented mining claims covering an area of approximately 12,895 hectares located in northwestern Nye County, Nevada. The company was incorporated in 2010 and is headquartered in Vancouver, Canada.
KRN.TO	Karnalyte Resources Inc	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@bffb786f	Karnalyte Resources Inc. explores for and develops agricultural and industrial potash, nitrogen, and magnesium products in Canada. The company owns 100% interests in Subsurface Mineral Leases KLSA 010, KL 247A, and KL 246 totaling 367 km2 of mineral rights. It also engages in the ownership of the Wynyard Potash Project, a construction ready solution mining potash project located in Wynyard, Saskatchewan; and exploring and development of the Proteos Nitrogen Project located in Central Saskatchewan. Karnalyte Resources Inc. was founded in 2007 and is headquartered in Saskatoon, Canada.
KRR.TO	Karora Resources Inc.	2	4	3	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@8fee9fa1	clojure.lang.LazySeq@3e2d71bf	Karora Resources Inc. engages in the exploration and production of gold resources in Australia. The company holds interests in the Beta Hunt Gold Mine and the Higginsville Gold Operations located in Western Australia. It also has a 28% interest in a nickel joint venture that owns the Dumont Nickel-Cobalt Project located in the Abitibi region of Quebec, Canada. In addition, Karora Resources Inc. has an interest in the Spargos Reward Gold Project that covers 33 km2 located in the Eastern Goldfields of Western Australia. The company was formerly known as Royal Nickel Corporation and changed its name to Karora Resources Inc. in June 2020. Karora Resources Inc. was incorporated in 2006 and is headquartered in Toronto, Canada.
LAM.TO	Laramide Resources Ltd	2	0	4	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@2e503761	Laramide Resources Ltd. explores for and develops uranium projects in Australia, Canada, and the United States. The company holds 100% interest in the Church Rock Uranium project, the Crownpoint Uranium project, the La Jara Mesa Uranium project, and the La Sal Uranium project located in the United States; and the Westmoreland Uranium project and the Murphy Uranium project located in Australia. Laramide Resources Ltd. was incorporated in 1980 and is headquartered in Toronto, Canada.
LBS.TO	Life & Banc Split Corp	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Life & Banc Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in the public equity markets of Canada. It seeks to invest in stocks of companies operating across banking and life insurance sector. The fund primarily invests in the stocks of the six largest banks of the country, as well as of life insurance companies, utilizing a split share structure on a low cost basis. It benchmarks the performance of its portfolio against the S&P/TSX Capped Financials Index and S&P/TSX Composite Index. Life & Banc Split Corp. was formed on September 6, 2006 and is domiciled in Canada.
LCS.TO	Brompton Lifeco Split Corp Class A	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Brompton Lifeco Split Corp. is a close-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in the public equity markets of Canada. It invests in companies primarily engaged in the life insurance sector. The fund benchmarks the performance of its portfolio against the S&P/TSX Capped Financials Index and S&P/TSX Composite Index. Brompton Lifeco Split Corp. was formed on January 19, 2007 and is domiciled in Canada.
LFE.TO	Canadian Life Companies Split Corp	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Canadian Life Companies Split Corp. is a closed-ended equity mutual fund launched and managed by Quadravest Capital Management Inc. It invests in the public equity markets of Canada. The fund seeks to invest in stocks of companies operating in the life insurance sector. It primarily invests in stocks of four publicly traded life insurance companies namely Great-West Lifeco Inc., Industrial Alliance Insurance and Financial Services Inc., Manulife Financial Corporation, and Sun Life Financial Inc. The fund employs fundamental analysis with a focus on such factors as a firm's earning history, relative price-earnings multiple, cash flow, dividend yield, market position, and growth prospects to create its portfolio. It benchmarks the performance of its portfolio against the S&P TSX Financial Index. Canadian Life Companies Split Corp. was formed on April 18, 2005 and is domiciled in Canada.
LIF.TO	Labrador Iron Ore Royalty Corp	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Labrador Iron Ore Royalty Corporation, together with its subsidiary, Hollinger-Hanna Limited, owns a 15.10% equity interest in Iron Ore Company of Canada (IOC) that operates an iron mine at Labrador City, Newfoundland and Labrador. IOC produces seaborne iron ore pellets; and produces and processes iron ore concentrate and pellets. The company was formerly known as Labrador Iron Ore Royalty Income Fund and changed its name to Labrador Iron Ore Royalty Corporation in July 2010. Labrador Iron Ore Royalty Corporation is based in Toronto, Canada.
LNF.TO	Leons Furniture	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Leon's Furniture Limited, together with its subsidiaries, operates as a retailer of home furnishings, mattresses, appliances, and electronics in Canada. The company also operates as a commercial retailer of appliances to builders, developers, hotels, and property management companies. In addition, it offers household furniture, electronics, home office products, and appliance repair services; and insurance products. The company sells its products through a network of retail stores under the Leon's, The Brick, The Brick Outlet, and The Brick Mattress Store banners, as well as through Websites, including leons.ca, thebrick.com, and furniture.ca. As of December 31, 2019, it had 304 retail stores. Leon's Furniture Limited was founded in 1909 and is headquartered in Toronto, Canada.
LUG.TO	Lundin Gold Inc	2	4	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@29c24b61	clojure.lang.LazySeq@bffb786f	Lundin Gold Inc. operates as a mining company in Canada. The company holds interests in 30 metallic mineral concessions and three materials concessions covering an area of approximately 64,786 hectares located in Southeast Ecuador. It also focuses on advancing the Fruta del Norte gold project that comprises seven concessions covering an area of approximately 5,566 hectares located near the city of Loja in Ecuador. The company was formerly known as Fortress Minerals Corp. and changed its name to Lundin Gold Inc. in December 2014. Lundin Gold Inc. was incorporated in 1986 and is headquartered in Vancouver, Canada.
MDF.TO	Mdf Commerce Inc.	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	mdf commerce inc., through its subsidiaries, provides software as a service (SaaS) solutions for consumers and businesses in Canada, the United States, Europe, Asia, and internationally. The company's SaaS solutions optimizes and accelerates commercial interactions between buyers and sellers. Its solutions include e-commerce, strategic sourcing, supply chain collaboration, and emarketplaces. The company was formerly known as Mediagrif Interactive Technologies Inc. and changed its name to mdf commerce inc. in September 2020. mdf commerce inc. was founded in 1996 and is headquartered in Longueuil, Canada.
ME.TO	Moneta Porcupine J	2	1	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@bffb786f	Moneta Porcupine Mines Inc. operates as a mineral resource exploration and development company in Canada. The company explores for gold, copper, nickel, and zinc deposits. Its principal property is the Golden Highway project covering an area of 618 square kilometers located in northeast Ontario. As of December 31, 2019, it had interests in 967 single and 326 boundary cell claims for a total area of approximately 61,760 hectares in the form of mining patents, leases, and staked claims. Moneta Porcupine Mines Inc. was founded in 1910 and is headquartered in Timmins, Canada.
MEG.TO	Meg Energy Corp	2	4	2	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@c9f3fc01	clojure.lang.LazySeq@b61eeca1	MEG Energy Corp., an energy company, focuses on sustainable in situ thermal oil production in the southern Athabasca region of Alberta, Canada. The company owns a 100% interest in approximately 750 square miles of mineral leases. It is developing oil recovery projects that utilize steam-assisted gravity drainage extraction methods to improve the recovery of oil, as well as lower carbon emissions. The company transports and sells Access Western Blend to refiners throughout North America and internationally. It primarily engages in sustainable in situ thermal oil production at its Christina Lake Project. The company was incorporated in 1999 and is headquartered in Calgary, Canada.
MEQ.TO	Mainstreet Eq J	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Mainstreet Equity Corp. engages in the acquisition, divestiture, value-enhancement, and management of multi-family residential properties in Western Canada. The company owns a portfolio of multi-family residential properties in Vancouver and the Lower Mainland, Calgary and Southern Alberta, Edmonton, Saskatoon, and Regina. As of September 30, 2020, it had a total portfolio of 13,580 revenue producing units consisting of townhouses, garden-style apartments, and mid-rise and high-rise apartments and 3 freestanding commercial houses. The company was founded in 1997 and is headquartered in Calgary, Canada.
MGA.TO	Mega Uranium Ltd	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@af1ca97f	Mega Uranium Ltd., a mineral exploration and development company, explores for uranium prospective properties primarily in Australia and Canada. Its principal properties include the Ben Lomond and Georgetown (Maureen) projects located in Queensland. The company was formerly known as Maple Minerals Corp. and changed its name to Mega Uranium Ltd. in October 2005. Mega Uranium Ltd. was incorporated in 1990 and is headquartered in Toronto, Canada.
MKP.TO	Mcan Mortgage Corp	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	MCAN Mortgage Corporation operates as a mortgage investment corporation in Canada. The company offers single-family residential mortgages, as well as residential construction, non-residential construction, and commercial loans, as well as real estate and securitization investments. It also provides term deposits through a network of independent financial agents. The company was formerly known as MCAP Inc. and changed its name to MCAN Mortgage Corporation in September 2006. MCAN Mortgage Corporation was founded in 1980 and is headquartered in Toronto, Canada.
MPVD.TO	Mountain Province Diamonds Inc	2	0	2	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@c8d3f9e1	Mountain Province Diamonds Inc., through its subsidiaries, focuses on the mining and marketing of rough diamonds worldwide. Its primary asset is its 49% interest in the Gahcho KuÃ© diamond; and holds a 100% interest in the Kennady North Project consisting of 22 federal leases and 58 claims covering an area of 67,164 hectares located in the Northwest Territories, Canada. The company was formerly known as Mountain Province Mining Inc. and changed its name to Mountain Province Diamonds Inc. in October 2000. Mountain Province Diamonds Inc. was founded in 1986 and is headquartered in Toronto, Canada.
MQR.TO	Monarques Gold Corp	2	6	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@c69b8721	clojure.lang.LazySeq@bffb786f	Monarch Gold Corporation engages in the acquisition, exploration, and development of mining properties in Canada. The company owns approximately 315 square kilometers of gold properties, including the Wasamac deposit; the Croinor Gold, the McKenzie Break, and the Swanson advanced projects; and the Beacon mills. The company was formerly known as Monarques Gold Corporation and changed its name to Monarch Gold Corporation in January 2019. Monarch Gold Corporation was incorporated in 2011 and is headquartered in Saint-Sauveur, Canada.
MRC.TO	Morguard Corp	2	0	5	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@42a3f4be	Morguard Corporation, a real estate investment and management corporation, acquires, owns, and develops real estate properties in Canada and the United States. As of February 20, 2020, the company owned a portfolio of 207 multi-suite residential, retail, office, industrial, and hotel properties that comprised 17,637 residential suites, approximately 17.2 million square feet of commercial leasable space, and 5,903 hotel rooms. It also offers real estate management services, including acquisitions, development, dispositions, leasing, performance measurement, and asset and property management; real estate advisory services; and investment products across equity, fixed-income, and balanced portfolios to institutional clients and private investors. The company is headquartered in Mississauga, Canada. Morguard Corporation is a subsidiary of Paros Enterprises Limited.
MRD.TO	Melcor Dev	2	0	4	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@36f7f912	Melcor Developments Ltd. operates as a real estate development company in the United States and Canada. The company operates through Community Development, Property Development, Investment Properties, REIT, and Recreational Property segments. It develops, manages, and owns mixed-use residential communities, business and industrial parks, office buildings, retail commercial centers, and golf courses. The company purchases and develops land to be sold as residential, industrial, and commercial lots; develops, constructs, and leases retail, office, and industrial properties; and owns and leases residential, commercial, retail, and industrial properties. It also owns and manages three 18-hole championship golf courses. The company was founded in 1923 and is headquartered in Edmonton, Canada.
MRE.TO	Martinrea International Inc	2	5	4	clojure.lang.LazySeq@dbfb609	clojure.lang.LazySeq@9c3a6d49	clojure.lang.LazySeq@9be3d501	Martinrea International Inc. designs, develops, manufactures, and sells metal parts, assemblies and modules, fluid management systems, and aluminum products primarily to the automotive industry in North America, Europe, and internationally. It offers engine blocks, transmissions, cases, housings, ladder frames, oil coolers, hoses, tube assemblies, oil fillers, tubes, indicators, oil pick-up screens and pipes, heater hose inlets and outlets, and electric motor housings; and front horizontal, rear suspension, and front vertical modules. It also provides mufflers, DPS lines, EGR tubes, air-injection tubes, and exhaust manifold tubes; fuel filler necks and pipes, capless refueling systems, fuel tank/sender assemblies, vapor assemblies and canister hoses, fuel line feed/return assembly systems, and fuel lines and hoses; and air-conditioning lines, and heater core inlet and outlet assemblies. In addition, it offers frame rail assemblies, surface stampings, structural BIW components, suspension arms and links, engine cradles, centre and rear crossmembers, suspension twist axles, roof assemblies, door intrusion beams, bumpers, radiator support assemblies, trailer hitches, dash and plenum assemblies, wheelhouse assemblies, roll-formed rockers and headers, appliquÃ©s, battery trays and housings, aluminum and steel shock towers, control arms, and knuckles, as well as belt, upper reveal, roof ditch, D-line, and other exterior decorative moldings. Further, it provides brake lines and assemblies, power steering lines and assemblies, power steering oil fillers, and tubes and indicators; and integral and fabricated subframes, exterior trims, bus frame assemblies, structural parts and fabrications, metallic tanks and reservoirs, and thermal management components. The company was formerly known as Royal Laser Tech Corporation and changed its name to Martinrea International Inc. in June 2002. Martinrea International Inc. was founded in 1987 and is headquartered in Vaughan, Canada.
MTY.TO	Mty Food Group Inc	2	2	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@cb496b61	clojure.lang.LazySeq@86da3fbe	MTY Food Group Inc. franchises and operates quick service, fast casual, and casual dining restaurants in Canada, the United States, and internationally. The company franchises and operates corporate-owned locations in the quick service restaurant and casual dining segments of the restaurant industry; and sells retail products under a multitude of banners. It also operates two distribution centers and two food processing plants. As of May 31, 2020, the company had 7,236 locations comprising 7,077 franchised, 22 joint ventures, and 137 company operated locations. The company was formerly known as iNsu Innovations Group Inc. and changed its name to MTY Food Group Inc. in July 2003. MTY Food Group Inc. was founded in 1979 and is headquartered in Saint-Laurent, Canada.
NCP.TO	Nickel Creek Platinum Corp	2	1	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@1	Nickel Creek Platinum Corp. engages in the exploration and development of nickel and platinum group metals in North America. It also explores for copper, cobalt, and gold deposits. The company's flagship asset is its 100% owned Nickel ShÃ¤w project located in the south west of Yukon Territory, Canada. The company was formerly known as Wellgreen Platinum Ltd. and changed its name to Nickel Creek Platinum Corp. in January 2018. Nickel Creek Platinum Corp. was incorporated in 2006 and is headquartered in Vancouver, Canada.
NGT.TO	Newmont Corp.	2	3	3	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@bc13dcdf	clojure.lang.LazySeq@e793d182	Newmont Corporation engages in the production and exploration of gold, copper, silver, zinc, and lead. The company has operations and/or assets in the United States, Canada, Mexico, Dominican Republic, Peru, Suriname, Argentina, Chile, Australia, and Ghana. As of December 31, 2019, it had proven and probable gold reserves of 100.2 million ounces and land position of 68,300 square kilometers. The company has a strategic alliance agreement with Kirkland Lake Gold Ltd. to assess regional exploration opportunities around the company's Timmins properties and Kirkland's Holt Complex in Ontario, Canada. Newmont Corporation was founded in 1916 and is headquartered in Greenwood Village, Colorado.
NHK.TO	Nighthawk Gold Corp	2	6	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@c69b8721	clojure.lang.LazySeq@1	Nighthawk Gold Corp. identifies, acquires, explores for, and evaluates gold properties in Canada. Its land position covers an area of 222,203 acres located to the north of Yellowknife, Northwest Territories. It owns a 100% interest in the Indin Lake Gold property that consists of the Colomac Gold Project in the Northwest Territories. The company was formerly known as Merc International Minerals Inc. and changed its name to Nighthawk Gold Corp. in April 2012. Nighthawk Gold Corp. was incorporated in 2004 and is headquartered in Toronto, Canada.
NUAG.TO	New Pacific Metals Corp	2	1	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@329f7b	New Pacific Metals Corp., together with its subsidiaries, engages in the exploration and development of mineral properties in Bolivia and Canada. The company explores for silver, gold, lead, and zinc deposits. Its flagship property is the Silver Sand property covering an area of 5.42 square kilometers located in the PotosÃ­ Department, Bolivia. The company was formerly known as New Pacific Holdings Corp. and changed its name to New Pacific Metals Corp. in July 2017. New Pacific Metals Corp. is headquartered in Vancouver, Canada.
NXE.TO	Nexgen Energy Ltd	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@7bfc1ec7	NexGen Energy Ltd., an exploration and development stage company, engages in the acquisition, exploration, and evaluation of uranium properties in Canada. The company holds a 100% interest in its principal property, the Rook I project that consists of 32 contiguous mineral claims covering 35,065 hectares located in the southwest Athabasca Basin, Saskatchewan. The company is headquartered in Vancouver, Canada.
NXJ.TO	Nexj Systems Inc	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	NexJ Systems Inc. develops intelligent customer management solutions for the financial services industry in the United States, Canada, the Asia Pacific, Europe, the Middle East, and Africa. The company offers artificial intelligence, relationship, process, and data management services, as well as customer support and maintenance services. Its product is NexJ Nudge-AI, a suite of digital assistants for wealth management advisors and relationship managers. The company offers its solutions for wealth management, private banking, commercial and corporate banking, and insurance industries, as well as for sales, trading, and research. NexJ Systems Inc. was incorporated in 2001 and is headquartered in Toronto, Canada.
OSK.TO	Osisko Mining Inc	2	1	5	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@7229012f	Osisko Mining Inc., a mineral exploration company, engages in the acquisition, exploration, and development of precious metals resource properties in Canada. The company primarily explores for gold and silver. Its flagship project is the Windfall Lake property that consists of 285 mining claims covering an area of approximately 12,467 hectares located in the Abitibi greenstone belt, Urban Township, Eeyou Istchee James Bay, Quebec. The company was formerly known as Oban Mining Corporation and changed its name to Osisko Mining Inc. in June 2016. Osisko Mining Inc. was incorporated in 2010 and is headquartered in Toronto, Canada.
OVV.TO	Ovintiv Inc	2	5	0	clojure.lang.LazySeq@e1a308e1	clojure.lang.LazySeq@7f26b386	clojure.lang.LazySeq@1	Ovintiv Inc., together with its subsidiaries, engages in the exploration, development, production, and marketing of natural gas, oil, and natural gas liquids. The company's principal assets include Permian in west Texas and Anadarko in west-central Oklahoma; and Montney in northeast British Columbia and northwest Alberta. Its other upstream assets comprise Eagle Ford in south Texas, Bakken in North Dakota, and Uinta in central Utah; and Duvernay in west central Alberta, Wheatland in southern Alberta, Horn River in northeast British Columbia, and Deep Panuke in offshore Nova Scotia. The company was formerly known as Encana Corporation and changed its name to Ovintiv Inc. in January 2020. Ovintiv Inc. is based in Denver, Colorado.
PAT.TO	Patriot One Technologies Inc	2	1	1	clojure.lang.LazySeq@3b3850ef	clojure.lang.LazySeq@48ea81f6	clojure.lang.LazySeq@9be7852b	Patriot One Technologies Inc. engages in the research, development, and commercialization of threat detection solutions worldwide. It operates through Patriot Threat Detection and Xtract segments. The Patriot Threat Detection segment develops and commercializes a platform of multisensor threat detection technologies. The Xtract segment develops and commercializes artificial intelligence solutions. The company's products include PATSCAN VRS Video Recognition Software that combines digital cameras and artificial intelligence to automate the detection of visible weapon threats, fights and even health and safety issues; and PATSCAN MSG, an autonomous detection system that detects threats on individuals carrying concealed guns, knives or related threat objects into secured private or public spaces, and can be installed at schools, stadiums, concert halls, shopping centers and other entryways into private, public or secured buildings. It also develops PATSCAN CMR, a cognitive microwave radar concealed weapons detection system, which is used in trains, clubs, schools, stadiums, banks, airports, prisons, shopping malls and offices; and PATSCAN STS, a technology for the detection of explosives and other threats, such as chemical and biological agents, as well as illicit narcotics. The company was formerly known as Clear Mountain Resources Corp. and changed its name to Patriot One Technologies Inc. Patriot One Technologies Inc. was incorporated in 2010 and is headquartered in Toronto, Canada.
PBH.TO	Premium Brands Holdings Corp	2	9	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@5923aa27	clojure.lang.LazySeq@86da3fbe	Premium Brands Holdings Corporation, through its subsidiaries, manufactures and distributes food products primarily in Canada and the United States. It operates in two segments, Specialty Foods and Premium Food Distribution. The company provides meat products and snacks, deli products, beef jerky and halal, sandwiches, pastries, specialty and gourmet products, salads and kettle products, entrees, panini, wraps, subs, hamburgers, burgers, muffins, breads, pastas, and baking and sushi products, as well as processed meat products. It is also involved in the distribution of food products, including meat, seafood, and halal food products, as well as operation of retail/convenience store and concessionary, and provision of food and seafood processing services. The company operates under the brand names of Harvest Meats, Hempler's, Grimm's Fine Foods, Piller's, Freybe, Isernio's, Expresco, SJ Fine Foods, McSweeney's, Made Rite, Fletcher's, Deli Chef, Belmont Meats, Conte Foods, SK Food Group, Oven Pride, Hygaard, Quality Fast Foods, HQ Fine Foods, Creekside Custom Foods, Stuyver's Bread, Bread Garden Express, Audrey's Patisserie, Duso's, Gourmet Chef, Island City Baking, Skilcor, Leadbetter's, Mclean Meats, Buddy's Kitchen, Raybern's, Partner's Crackers, Shaw Bakers, Oberto, Concord Meats, Country Prime Meats, The Meat Factory, and Golden Valley Farms. It serves chains and large format retailers, independent and specialty retailers, foodservice operators, foodservice distributors, and other food manufacturers and food brokers. The company was founded in 1917 and is headquartered in Richmond, Canada.
PBL.TO	Pollard Banknote Limited	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Pollard Banknote Limited, together with its subsidiaries, manufactures and sells a range of gaming products and services for the lottery and charitable gaming industries worldwide. The company operates in two segments, Lotteries and Charitable Gaming, and Diamond Game. It designs, manufactures, and distributes instant tickets, as well as offers related services. The company also offers a range of bingo and bingo-related products; manufactures and sells pull-tab tickets, as well as pull-tab ticket vending machines and pull-tab ticket counting machines. In addition, it provides licensed games; and various solutions for licensed games, such as ticket design and manufacturing, prize structure consultation, merchandise selection and fulfillment, publicity and promotional opportunities, and second chance draw management. Further, the company offers lottery ticket dispensers and point-of-sale displays; charitable gaming machines; and lottery management services and information systems, as well as warehouse and distribution services to lotteries. Additionally, it engages in the interactive digital games and website development; and internet-based gaming businesses. The company was formerly known as 7510101 Canada Limited. Pollard Banknote Limited was founded in 1907 and is headquartered in Winnipeg, Canada. Pollard Banknote Limited is a subsidiary of Pollard Equities Limited.
PDV.TO	Prime Dividend Corp Cl A	2	0	0	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Prime Dividend Corp. is an open ended equity mutual fund launched by Quadravest Inc. The fund is managed by Quadravest Capital Management Inc. It invests in public equity markets of Canada. The fund invests in stocks of companies across diversified sectors. Prime Dividend Corp. was formed on November 16, 2005 and is domiciled in Canada.
