symbol	company	yayk	nayk	mayk	wyay	wnay	wmay	desc
SYBT	Stock Yards Bancorp	0	0	1	#{}	#{}	#{"real estate"}	Stock Yards Bancorp, Inc. operates as the holding company for Stock Yards Bank & Trust Company that provides commercial and personal banking services in Louisville, Indianapolis, and Cincinnati. Its deposit products include demand deposits, savings deposits, money market deposits, and time deposits. The company's loan portfolio comprises commercial and industrial, construction and development, undeveloped land, real estate mortgage, and consumer loans. In addition, it offers securities brokerage services through an arrangement with a third party broker-dealer; and financial planning, investment management, retirement planning, trust, and estate services. As of December 31, 2019, the company had 42 full service banking locations, including 32 in the Louisville metropolitan statistical area (MSA), 5 in Indianapolis MSA, and 5 in Cincinnati MSA. Stock Yards Bancorp, Inc. was founded in 1904 and is headquartered in Louisville, Kentucky.
TARA	Artara Therapeutics Inc	0	0	1	#{}	#{}	#{"lead"}	Protara Therapeutics, Inc., a clinical-stage company, engages in the identifying and advancing transformative therapies for people with rare and specialty diseases. The company's lead program is TARA-002, an investigational cell therapy for the treatment of lymphatic malformations. It also develops intravenous choline chloride, an investigational phospholipid substrate replacement therapy for the treatment of intestinal failure associated liver disease. The company was formerly known as ArTara Therapeutics, Inc. and changed its name to Protara Therapeutics, Inc. in May 2020. Protara Therapeutics, Inc. is based in New York, New York.
TBBK	The Bancorp Inc	0	0	1	#{}	#{}	#{"United States"}	The Bancorp, Inc. operates as the financial holding company for The Bancorp Bank that provides banking products and services in the United States. The company offers a range of deposit products and services, including checking, savings, money market, commercial, and retirement accounts. It also provides securities-backed lines of credit, insurance policy cash value-backed lines of credit, vehicle fleet and other equipment leasing, small business administration loans, and commercial mortgage-backed loans, as well as prepaid and debit cards. In addition, it offers private label banking; credit and debit card payment processing for independent service organizations; institutional banking; and internet banking services. The Bancorp, Inc. was founded in 1999 and is headquartered in Wilmington, Delaware.
TBNK	Territorial Bancorp	0	0	1	#{}	#{}	#{"real estate"}	Territorial Bancorp Inc. operates as the holding company for Territorial Savings Bank that provides various financial services to individuals, families, and businesses in the State of Hawaii. The company offers a range of deposit accounts, including passbook and statement savings accounts, certificates of deposit, money market accounts, commercial and regular checking accounts, and Super NOW accounts. It also provides various loan products comprising one- to four-family residential mortgage loans; home equity loans; construction, commercial, and other nonresidential real estate loans; consumer loans; multi-family mortgage loans; commercial business loans; and other loans, as well as offers lines of credit and investment securities. In addition, the company, through its subsidiary, Territorial Financial Services, Inc. engages in the insurance agency activities. Further, it provides various non-deposit investments, including annuities and mutual funds through a third-party broker-dealer. The company operates through a network of 29 full-service branches located in the state of Hawaii. Territorial Bancorp Inc. was founded in 1921 and is based in Honolulu, Hawaii.
THMO	Thermogenesis Holdings Inc	0	0	1	#{}	#{}	#{"technology"}	ThermoGenesis Holdings, Inc. develops, commercializes, and markets a range of automated technologies for chimeric antigen receptor (CAR)-T and other cell-based therapies. It markets a suite of solutions for automated clinical biobanking, point-of-care applications, and automation for immuno-oncology, including its semi-automated, functionally closed CAR-TXpress platform, which streamlines the manufacturing process for the emerging CAR-T immunotherapy market. The company operates through two segments, Device and Clinical Development. It manufactures and markets products for clinical bio-banking applications, including AXP Automated Cell Separation System, an automated cell separation system for isolating and retrieving stem and progenitor cells from umbilical cord blood; and BioArchive Automated Cryopreservation System, an automated, robotic, liquid nitrogen controlled-rate-freezing, and cryogenic storage system for cord blood samples and cell therapeutic products used in clinical applications. The company also offers PXP Point-of-Care System, an automated sterile system that allows for the automated processing of autologous peripheral blood or bone marrow aspirate derived stem cells at the point-of-care, such as surgical centers or clinics; and X-Series products, such as X-Lab for cell isolation, X-Wash System for cell washing and reformulation, X-Mini for small scale cell purification, and X-BACS System under development for large scale cell purification using the company's proprietary buoyance-activated cell sorting (BACS) technology. In addition, it provides AR-TXpress Platform that addresses the critical unmet need for large scale cellular processing and chemistry, manufacturing, and controls needs. The company was formerly known as Cesca Therapeutics Inc. and changed its name to ThermoGenesis Holdings, Inc. in November 2019. ThermoGenesis Holdings, Inc. was founded in 1986 and is headquartered in Rancho Cordova, California.
TIPT	Tiptree Fncl Cl A	0	0	1	#{}	#{}	#{"United States"}	Tiptree Inc., through its subsidiaries, underwrites and administers specialty insurance products primarily in the United States. The company provides credit protection insurance, warranty and service contract products, and niche commercial and consumer insurance lines, as well as offers value-add services, including premium finance and business processing services. It also offers mortgage loans for institutional investors; and maritime transportation services, as well as invests in securities and other assets. Tiptree Inc. markets its products through a network of independent insurance brokers and managing general agencies. The company was formerly known as Tiptree Financial Inc. and changed its name to Tiptree Inc. in December 2016. Tiptree Inc. was founded in 2007 and is based in New York, New York.
TSBK	Timberland Bancorp	0	0	1	#{}	#{}	#{"real estate"}	Timberland Bancorp, Inc. operates as the bank holding company for Timberland Bank that provides various banking services in Washington. It offers various deposit products, including money market deposit accounts, checking accounts, regular savings accounts, and certificates of deposit. The company also provides one-to four-family residential, multi-family, commercial real estate, construction, custom and owner/builder construction, speculative one- to four-family construction, commercial construction, multi-family construction, land development construction, and land loans. In addition, it offers consumer loans comprising home equity lines of credit and second mortgage loans; and automobile loans, boat loans, motorcycle loans, recreational vehicle loans, savings account loans, and unsecured loans, as well as commercial business loans. The company operates 24 branches located in Grays Harbor, Pierce, Thurston, Kitsap, King, and Lewis counties in Washington. As of September 30, 2020, it operated 25 proprietary automated teller machines. Timberland Bancorp, Inc. was founded in 1915 and is based in Hoquiam, Washington.
TSIAU	Ts Innovation Acquisitions Corp	0	0	1	#{}	#{}	#{"real estate"}	TS Innovation Acquisitions Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. It intends to focus on identifying businesses in the real estate industry. The company was incorporated in 2020 and is based in New York, New York.
TSRI	T S R Inc	0	0	1	#{}	#{}	#{"technology"}	TSR, Inc. offers contract computer programming services in the New York metropolitan area, New England, and the Mid-Atlantic region. It provides technical computer personnel to supplement the in-house information technology capabilities of its customers in the areas of .net and java application development, android and IOS mobile application platform development, project management, IT security, cloud development and architecture, UI design and development, network infrastructure and support, and database development and administration, as well as provides business analysts. The company primarily serves vendor management companies, as well as customers in the financial services business. TSR, Inc. was founded in 1969 and is based in Hauppauge, New York.
TURN	180 Degree Capital Corp	0	0	1	#{}	#{}	#{"United States"}	180 Degree Capital Corp. is a principal investment firm. It is focused on investing in and providing value-added assistance through constructive activism to companies that are substantially undervalued, small, and publicly traded. It typically focuses on less than $250 million market capitalization (microcap) public companies in the United States. It seeks that the result of constructive activism leads to a reversal in direction for the share price of the investee companies. It also seeks active engagement with management of the investee companies and prefers to take a board seat. It also co-invests. 180 Degree Capital Corp. was founded in August 1981 and is based in Montclair, New Jersey.
UBCP	United Bncp Inc	0	0	1	#{}	#{}	#{"real estate"}	United Bancorp, Inc. operates as the bank holding company for Unified Bank that provides commercial and retail banking services in Ohio. It accepts demand, savings, and time deposits, as well as grants commercial, real estate, and consumer loans. The company also offers brokerage services. As of April 23, 2020, it operated through a network of nineteen banking offices in the Ohio counties of Athens, Belmont, Carroll, Fairfield, Harrison, Jefferson, and Tuscarawas; and a loan production office in Wheeling, West Virginia. The company was founded in 1902 and is headquartered in Martins Ferry, Ohio.
UBOH	United Bancshares	0	0	1	#{}	#{}	#{"real estate"}	United Bancshares, Inc. operates as the bank holding company for The Union Bank Company that provides various commercial and consumer banking services. The company accepts various deposits products, such as checking, savings, demand deposit, money market deposit, term certificate, and individual retirement accounts, as well as certificates of deposit. Its loan products include commercial and residential real estate, agricultural, commercial and industrial, home equity, and various types of consumer and small business administration loans. The company also offers wealth management, treasury management, online and mobile banking, automatic teller machine, bill pay, safe deposit box rental, payment, and other personalized services. The company operates seventeen banking centers and two loan production offices in northwest and central Ohio. United Bancshares, Inc. was founded in 1904 and is headquartered in Columbus Grove, Ohio.
UCBI	United Comm Banks	0	0	1	#{}	#{}	#{"real estate"}	United Community Banks, Inc. operates as the bank holding company for United Community Bank that provides various banking products and services. The company accepts checking, savings, money market, negotiable order of withdrawal, time, and other deposit accounts, as well as certificates of deposit. Its loan products include commercial real estate, commercial and industrial, commercial construction, residential mortgage and construction, consumer direct loans, and indirect auto loans, as well as home equity lines of credits. The company also offers investment products; insurance products, including life insurance, long-term care insurance, and tax-deferred annuities; reinsurance on a property insurance contract; and payment processing, merchant, wire transfer, brokerage and advisory, and other financial services. It serves individuals, small businesses, mid-sized commercial businesses, and non-profit organizations. The company operates through 163 locations in Georgia, North Carolina, South Carolina, and Tennessee. United Community Banks, Inc. was founded in 1950 and is based in Blairsville, Georgia.
UCBIO	United Communty Banks Inc	0	0	1	#{}	#{}	#{"real estate"}	United Community Banks, Inc. operates as the bank holding company for United Community Bank that provides various banking products and services. The company accepts checking, savings, money market, negotiable order of withdrawal, time, and other deposit accounts, as well as certificates of deposit. Its loan products include commercial real estate, commercial and industrial, commercial construction, residential mortgage and construction, consumer direct loans, and indirect auto loans, as well as home equity lines of credits. The company also offers investment products; insurance products, including life insurance, long-term care insurance, and tax-deferred annuities; reinsurance on a property insurance contract; and payment processing, merchant, wire transfer, brokerage and advisory, and other financial services. It serves individuals, small businesses, mid-sized commercial businesses, and non-profit organizations. The company operates through 163 locations in Georgia, North Carolina, South Carolina, and Tennessee. United Community Banks, Inc. was founded in 1950 and is based in Blairsville, Georgia.
UEPS	Net 1 Ueps Techs Inc	0	0	1	#{}	#{}	#{"utilities"}	Net 1 UEPS Technologies, Inc. provides transaction processing services, financial inclusion products and services, and secure payment technologies in South Africa, the Republic of Korea, and internationally. It operates through three segments: South African Transaction Processing, International Transaction Processing, and Financial Inclusion and Applied Technologies. The South African Transaction Processing segment primarily offers transaction processing for retailers, utilities, and banks. The International Transaction Processing segment offers payment processing services to merchants and card issuers. The Financial Inclusion and Applied Technologies segment provides short-term loans and bank accounts. It also sells prepaid products, such as electricity and airtime, hardware and software, and life insurance products. In addition, this segment distributes starter packs; and provides financing to Cell C for expanding the components of Cell C's telecommunications infrastructure in South Africa. The company was incorporated in 1997 and is headquartered in Johannesburg, South Africa.
UFCS	United Fire Group	0	0	1	#{}	#{}	#{"United States"}	United Fire Group, Inc., together with its subsidiaries, provides property and casualty insurance for individuals and businesses in the United States. The company offers commercial and personal lines of property and casualty insurance, as well as assumed reinsurance products. Its commercial policies include fire and allied lines, other liability, automobile, workers' compensation, and surety coverage; and personal lines comprise automobile, and fire and allied lines coverage, including homeowners. The company sells its products through a network of independent agencies. United Fire Group, Inc. was founded in 1946 and is headquartered in Cedar Rapids, Iowa.
VALU	Value Line Inc	0	0	1	#{}	#{}	#{"United States"}	Value Line, Inc., together with its subsidiaries, produces and sells investment periodicals and related publications primarily in the United States. Its investment periodicals and related publications cover a range of investments, including stocks, mutual funds, exchange traded funds (ETFs), and options. The company offers research services, such as The Value Line Investment Survey, The Value Line Investment Survey - Small and Mid-Cap, The Value Line 600, and The Value Line Fund Advisor Plus, which provide statistical and text coverage of various investment securities, with an emphasis placed on its proprietary research, analysis, and statistical ranks. It also provides niche newsletters comprising Value Line Select, Value Line Select: Dividend Income & Growth, Value Line Select: ETFs, and The Value Line Special Situations Service that offer information on a less comprehensive basis for securities that are of particular interest to subscribers; digital versions of its products through its Website, www.valueline.com, as well as The Value Line Research Center online platform; and investment analysis software, such as The Value Line Investment Analyzer, which includes data sorting and filtering tools. In addition, the company offers current and historical financial databases comprising DataFile, estimates and projections, and mutual funds through the Internet; and copyright products, which include unit investment trusts, variable annuities, managed accounts, and EFTs. Further, it places advertising on behalf of the company's publications; and provides subscription fulfillment and subscriber relation services. The company serves individual and professional investors, as well as institutions, including municipal and university libraries, and investment firms. Value Line, Inc. was founded in 1931 and is headquartered in New York, New York. Value Line, Inc. is a subsidiary of Arnold Bernhard & Co, Inc.
VERY	Vericity Inc	0	0	1	#{}	#{}	#{"lead"}	Vericity, Inc., through its subsidiaries, provides life insurance protection products for the middle American market. The company operates through Agency and Insurance segments. The Agency segment sells life insurance products for unaffiliated insurance companies through its call center distribution platform, as well as through its independent agents and other marketing organizations. This segment is also involved in the insurance lead sale activities through its eCoverage web presence. The Insurance segment provides term life, accidental death, and final expense products. This segment distributes its life insurance products through independent producers, including direct distributors that market to consumers through call centers and regional and national independent producer groups. Vericity, Inc. is headquartered in Chicago, Illinois.
VIRT	Virtu Financial Cm A	0	0	1	#{}	#{}	#{"technology"}	Virtu Financial, Inc., together with its subsidiaries, provides market making and liquidity services through its proprietary, multi-asset, and multi-currency technology platform to the financial markets worldwide. The company's Market Making segment principally consists of market making in the cash, futures, and options markets across equities, options, fixed income, currencies, and commodities. Its Execution Services segment comprises agency-based trading and trading venues, which offer execution services in equities, ETFs, futures, fixed income, currencies, and commodities to institutions, banks, and broker dealers. Virtu Financial, Inc. was founded in 2008 and is headquartered in New York, New York.
VRM	Vroom Inc	0	0	1	#{}	#{}	#{"United States"}	Vroom, Inc. operates an e-commerce platform for buying, selling, and trading of new and used cars in the United States. It also offers financing solutions. The company was formerly known as Auto America, Inc. and changed its name to Vroom, Inc. in July 2015. The company was founded in 2012 and is headquartered in New York, New York.
VRTS	Virtus Inv Partners	0	0	1	#{}	#{}	#{"real estate"}	Virtus Investment Partners, Inc. is a publicly owned investment manager. The firm primarily provides its services to individual and institutional clients. It launches separate client focused equity and fixed income portfolios. The firm launches equity, fixed income, and balanced mutual funds for its clients. It invests in the public equity, fixed income, and real estate markets. The firm also invests in exchange traded funds. It employs a multi manager approach for its products. The firm employs quantitative analysis to make its investments. It benchmarks the performance of its portfolios against the S&P 500 Index. The firm conducts in-house research to make its investments. Virtus Investment Partners, Inc. was founded in 1988 and is based in Hartford, Connecticut.
WRAP	Wrap Technologies Inc	0	0	1	#{}	#{}	#{"technology"}	Wrap Technologies, Inc., a security technology company, develops security products for law enforcement and security personnel. It develops BolaWrap 100, a hand-held remote restraint device that discharges an eight-foot bola style Kevlar tether to entangle a subject at a range of 10-25 feet. The company was founded in 2016 and is headquartered in Tempe, Arizona.
XAIR	Beyond Air Inc	0	0	1	#{}	#{}	#{"biopharmaceutical"}	Beyond Air, Inc., a clinical-stage medical device and biopharmaceutical company, develops inhaled nitric oxide (NO) to treat respiratory infections, and gaseous NO to treat solid tumors. The company is developing LungFit system, a NO generator and delivery system, which is in clinical trials for the treatment of lung infections, persistent pulmonary hypertension of the newborn, severe acute respiratory syndrome coronavirus 2, bronchiolitis, and nontuberculous mycobacteria.The company was formerly known as AIT Therapeutics, Inc. and changed its name to Beyond Air, Inc. in June 2019. The company is based in Garden City, New York.
ZI	Zoominfo Technologies Inc Cl A	0	0	1	#{}	#{}	#{"real estate"}	ZoomInfo Technologies Inc. operates cloud-based go-to-market intelligence platform for sales and marketing teams worldwide. The company's platform provides information and insights on the target organizations and professionals. Its customers operate in various industry verticals, including software, business services, manufacturing, telecommunications, financial services and insurance, retail, media and internet, transportation, education, hospitality, healthcare, and real estate, as well as enterprises, mid-market companies, and small and medium-sized business. The company was founded in 2007 and is headquartered in Vancouver, Washington.
IGAC	IG Acquisition Corp Cl A	0	0	0	#{}	#{}	#{}	IG Acquisition Corp. is a blank check company .The company was incorporated in 2020 and is based in New York, New York.
RSVAU	Rodgers Silicon Valley Acquisition Corp	0	0	0	#{}	#{}	#{}	Rodgers Silicon Valley Acquisition Corp. intends to enter into a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in Woodside, California.
IBKR	Interactive Brokers	0	0	0	#{}	#{}	#{}	Interactive Brokers Group, Inc. operates as an automated electronic broker worldwide. It specializes in executing and clearing trades in securities, futures, foreign exchange instruments, bonds, and mutual funds. The company custodies and services accounts for hedge and mutual funds, registered investment advisors, proprietary trading groups, introducing brokers, and individual investors. In addition, it offers custody, prime brokerage, securities, and margin lending services. Further, the company provides electronic execution and clearing services. It serves institutional and individual customers through approximately 120 electronic exchanges and market centers. The company was founded in 1977 and is headquartered in Greenwich, Connecticut.
HSON	Hudson Global	0	0	0	#{}	#{}	#{}	Hudson Global, Inc. provides talent solutions for mid-to-large-cap multinational companies and government agencies under the Hudson RPO brand in the Americas, the Asia Pacific, and Europe. It offers recruitment process outsourcing (RPO) services, such as complete recruitment outsourcing, project-based outsourcing, contingent workforce solutions, and recruitment consulting for clients' permanent staff hires; and RPO contracting services, including outsourced professional contract staffing and managed services. The company was formerly known as Hudson Highland Group, Inc. and changed its name to Hudson Global, Inc. in April 2012. Hudson Global, Inc. is headquartered in Old Greenwich, Connecticut.
HOLUU	Holicity Inc	0	0	0	#{}	#{}	#{}	Holicity Inc. intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in Kirkland, Washington.
HOL	Holicity Inc Cl A	0	0	0	#{}	#{}	#{}	Holicity Inc. intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in Kirkland, Washington.
HNNA	Hennessy Advisors	0	0	0	#{}	#{}	#{}	Hennessy Advisors, Inc. is publicly owned investment manager. It provides its services to Hennessy Funds and investment companies. The firm launches and manages equity, fixed income, and balanced mutual funds. It invests in the public equity and fixed income markets across the globe. The firm primarily invests in growth stocks of companies. It conducts in-house research to make its investments. Hennessy Advisors, Inc. was founded in 1989 and is based in Novato, California with additional offices in Boston, Massachusetts and Chapel Hill, North Carolina.
VACQ	Vector Acquisition Corporation Cl A	0	0	0	#{}	#{}	#{}	Vector Acquisition Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The company was founded in 2020 and is based in San Francisco, California.
SAII	Software Acquisition Group Inc II Cl A	0	0	0	#{}	#{}	#{}	Software Acquisition Group Inc. II intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in software companies. The company was founded in 2020 and is based in Las Vegas, Nevada.
SAIIU	Software Acquisition Group Inc II	0	0	0	#{}	#{}	#{}	Software Acquisition Group Inc. II intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in software companies. The company was founded in 2020 and is based in Las Vegas, Nevada.
VACQU	Vector Acquisition Corp	0	0	0	#{}	#{}	#{}	Vector Acquisition Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The company was founded in 2020 and is based in San Francisco, California.
AGCUU	Altimeter Growth Corp	0	0	0	#{}	#{}	#{}	Altimeter Growth Corp. is a blank check company. The company was founded in in 2020 and is based in Menlo Park, California.
CCAP	Crescent Capital Bdc Inc	0	0	0	#{}	#{}	#{}	Crescent Capital BDC, Inc. was incorporated in 2015 and is based in Los Angeles, California.
HLXA	Helix Acquisition Corp. Cl A	0	0	0	#{}	#{}	#{}	Helix Acquisition Corp. focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses or entities. The company was founded in 2020 and is based in Boston, Massachusetts.
CAPAU	Highcape Capital Acquisition Corp	0	0	0	#{}	#{}	#{}	HighCape Capital Acquisition Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.
SBFG	Sb Financial Group	0	0	0	#{}	#{}	#{}	SB Financial Group, Inc., through its subsidiaries, provides a range of commercial banking and wealth management services to individual and corporate customers primarily in Ohio, Indiana, and Michigan. The company offers checking accounts, savings accounts, money market accounts, and time certificates of deposit. It also provides commercial, consumer, agricultural, and residential mortgage loans. In addition, the company offers automatic teller machine, personal and corporate trust, commercial leasing, bank credit card, safe deposit box rental, internet banking, private client group, and other personalized banking services; and various trust and financial services comprising asset management services for individuals and corporate employee benefit plans, as well as brokerage services. Further, it sells insurance products to retail and commercial customers. The company operates a network of 19 banking centers located within the Ohio counties of Allen, Defiance, Franklin, Fulton, Hancock, Lucas, Paulding, Wood, and Williams; 1 banking center located in Allen County, Indiana; and 7 loan production offices located in Cuyahoga, Franklin, Lucas, and Seneca counties, Ohio, as well as Hamilton and Steuben counties, Indiana, and Monroe County, Michigan. The company was formerly known as Rurban Financial Corp. and changed its name to SB Financial Group, Inc. in April 2013. SB Financial Group, Inc. was founded in 1983 and is headquartered in Defiance, Ohio.
CAPA	Highcape Capital Acquisition Corp Cl A	0	0	0	#{}	#{}	#{}	HighCape Capital Acquisition Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.
HECCU	Hudson Executive Investment Corp Units	0	0	0	#{}	#{}	#{}	Hudson Executive Investment Corp. focuses on entering into a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.
HEC	Hudson Executive Investment Corp Cl A	0	0	0	#{}	#{}	#{}	Hudson Executive Investment Corp. focuses on entering into a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.
HCAP	Harvest Capital Cred	0	0	0	#{}	#{}	#{}	Harvest Capital Credit Corporation is a business development company providing structured credit to small businesses and specializing in leveraged buyouts, add-on acquisitions, recapitalizations, growth financings and debt refinancing investments. It prefers to invest in North America-based companies. The firm invest in multiple layers of a company's capital structure, from senior secured debt to subordinated debt and minority equity capital. The firm typically invests in companies with target equity size of $250k to $1 million and target loan size of $2 million to $15 million, having revenue between $10 million and $100 million with at least $1.5 million of annual EBITDA. Harvest Capital Credit Corporation was founded in 2012 and is based in New York, New York.
HBMD	Howard Bancorp MD	0	0	0	#{}	#{}	#{}	Howard Bancorp, Inc. operates as the bank holding company for Howard Bank that provides commercial banking, mortgage banking, and consumer finance products and services to businesses, business owners, professionals, and other consumers. The company offers various consumer and business deposit products, including demand, money market, savings, individual retirement, and commercial and retail checking accounts, as well as certificates of deposit. It also provides commercial loans, such as lines of credit, revolving credit facilities, accounts receivable and inventory financing, term loans, equipment loans, small business administration loans, stand-by letters of credit, and unsecured loans, as well as equipment lease services; commercial mortgage loans for owner occupied and investment properties; construction loans; residential mortgage loans; and secured and unsecured consumer loans. In addition, the company offers wire transfer services; automated teller machines and check cards; and safe deposit boxes, as well as credit cards through a third party processor. Further, it provides Internet banking, merchant card, overnight sweep, and remote deposit capture services; and online and mobile banking services. As of December 31, 2019, the company operated through a network of 16 full service branches, as well as eight mortgage and commercial lending offices located in Maryland. Howard Bancorp, Inc. was founded in 2004 and is headquartered in Baltimore, Maryland.
AGC	Altimeter Growth Corp Cl A	0	0	0	#{}	#{}	#{}	Altimeter Growth Corp. is a blank check company. The company was founded in in 2020 and is based in Menlo Park, California.
GYRO	Gyrodyne Llc	0	0	0	#{}	#{}	#{}	Gyrodyne, LLC. owns, leases and manages diverse commercial properties. The firm is distinguished by its service-oriented philosophy toward property ownership and management. Gyrodyne has grown from a largely Long Island player during the past into a diversified East Coast presence with an emphasis on medical office product.
SEIC	Sei Investments Company	0	0	0	#{}	#{}	#{}	SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.
SELF	Global Self Storage	0	0	0	#{}	#{}	#{}	Global Self Storage is a self-administered and self-managed REIT that owns, operates, manages, acquires, develops and redevelops self-storage properties. The company's self-storage properties are designed to offer affordable, easily accessible and secure storage space for residential and commercial customers. Through its wholly owned subsidiaries, the company owns and/or manages 13 self-storage properties in Connecticut, Illinois, Indiana, New York, Ohio, Pennsylvania, South Carolina, and Oklahoma.
GXGXU	Gx Acquisiton Corp Unit	0	0	0	#{}	#{}	#{}	GX Acquisition Corp. does not have significant operations. It focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2018 and is based in New York, New York.
GXGX	Gx Acquisiton Corp Cl A	0	0	0	#{}	#{}	#{}	GX Acquisition Corp. does not have significant operations. It focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2018 and is based in New York, New York.
BWACU	Better World Acquisition Corp	0	0	0	#{}	#{}	#{}	Better World Acquisition Corp. intends to enter into a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization or other similar business combination with one or more businesses or entities. The company was founded in 2020 and is based in New York, New York.
GRSVU	Gores Holdings V Inc	0	0	0	#{}	#{}	#{}	Gores Holdings V Inc. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is headquartered in Beverly Hills, California.
ACEV	Ace Convergence Acquisition Corp. Cl A	0	0	0	#{}	#{}	#{}	ACE Convergence Acquisition Corp. focuses on effecting a merger, amalgamation, share exchange, asset acquisition, share purchase, reorganization, or other similar business combination with one or more businesses. The company was founded in 2020 and is based in Wilmington, Delaware.
SGAM	Seaport Global Acquisition Corp Cl A	0	0	0	#{}	#{}	#{}	Seaport Global Acquisition Corp. is a blank check company. The company focuses on effectuating a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or other similar business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.
SGAMU	Seaport Global Acquisition Corp	0	0	0	#{}	#{}	#{}	Seaport Global Acquisition Corp. is a blank check company. The company focuses on effectuating a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or other similar business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.
GRSV	Gores Holdings V Inc	0	0	0	#{}	#{}	#{}	Gores Holdings V Inc. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2020 and is headquartered in Beverly Hills, California.
GRNVU	Greenvision Acquisition Corp	0	0	0	#{}	#{}	#{}	Greenvision Acquisition Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or related business combination with one or more businesses. It intends to focus on target businesses operating in the life sciences and healthcare industries in North America, Europe, and Asia. The company was founded in 2019 and is based in New York, New York.
GRNV	Greenvision Acquisition Corp	0	0	0	#{}	#{}	#{}	Greenvision Acquisition Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or related business combination with one or more businesses. It intends to focus on target businesses operating in the life sciences and healthcare industries in North America, Europe, and Asia. The company was founded in 2019 and is based in New York, New York.
VIH	Vpc Impact Acquisition Holdings Cl A	0	0	0	#{}	#{}	#{}	VPC Impact Acquisition Holdings focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses or entities. The company was founded in 2020 and is based in Chicago, Illinois.
VIHAU	Vpc Impact Acquisition Holdings	0	0	0	#{}	#{}	#{}	VPC Impact Acquisition Holdings focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses or entities. The company was founded in 2020 and is based in Chicago, Illinois.
