symbol	company	yayk	nayk	mayk	wyay	wnay	wmay	desc
ERH	Wells Fargo Advantage Utilities and High	1	1	5	#{"water"}	#{"gas"}	#{"United States" "Utilities"}	Wells Fargo Advantage Utilities and High Income Fund is a closed-ended balanced mutual fund launched and managed by Wells Fargo Funds Management LLC. It is sub advised by Crow Point Partners, LLC and Wells Capital Management Incorporated. The fund invests in the public equity and fixed income markets of the United States. It primarily invests in stocks of companies across all market capitalizations operating in utility sector including water, gas, electric, and telecommunications companies. For the fixed income component of its portfolio the fund seeks to invest in non-investment grade securities. It was formerly known as Evergreen Utilities and High Income Fund. Wells Fargo Advantage Utilities and High Income Fund was formed on April 28, 2004 and is domiciled in the United States.
ID	Parts ID Inc	0	2	0	#{}	#{"truck" "automotive"}	#{}	Onyx Enterprises International Corp., doing business as CARiD.com, markets and distributes special automotive parts and accessories through its digital marketplaces. The company operates various marketplaces like CARiD.com, a platform for custom car parts and accessories; MOTORCYCLEiD.com, a platform for motorcycle parts and accessories; TRUCKiD.com, a platform for semi-truck parts and accessories; POWERSPORTSiD.com, a platform for custom parts of powersport vehicles; CAMPERiD.com, a platform for RV parts and accessories; RECREATIONiD.com, a platform for outdoor sports and camping gear; BOATiD.com, a platform for boats parts and accessories; and TOOLSiD, a platform for garage tools. Onyx Enterprises International Corp. was founded in 2008 and is based in Jersey City, New Jersey.
CTO	Consolidated-Tomoka Land Company	0	2	4	#{}	#{"gas" "oil"}	#{"Real Estate" "United States" "real estate"}	CTO Realty Growth, Inc. operates as a diversified real estate operating company in the United States. The company operates in four segments: Income Properties, Management Services, Commercial Loan Investments, and Real Estate Operations. It owns and manages commercial real estate properties. As of September 30, 2020, the company owned 24 single-tenant and six multi-tenant income-producing properties with approximately 2.5 million square feet of gross leasable space; full or fractional subsurface oil, gas, and mineral interests underlying approximately 455,000 surface acres in 20 counties in Florida, as well as owned land in downtown Daytona Beach, Florida. The company was formerly known as Consolidated-Tomoka Land Co. and changed its name to CTO Realty Growth, Inc. in May 2020. CTO Realty Growth, Inc. was founded in 1902 and is headquartered in Daytona Beach, Florida.
CTEK	Cynergis Tek Inc	0	2	1	#{}	#{"testing" "Texas"}	#{"United States"}	CynergisTek, Inc. provides cyber security, privacy, and compliance services in the United States. The company offers assessment and audit, technical testing, program development and remediation, and monitoring and advisory services. It serves primarily healthcare industry, as well as education, financial services, government, Internet and media, and manufacturing industries under the CynergisTek, Redspin, and Backbone Consultants brand names. The company was formerly known as Auxilio, Inc. and changed its name to CynergisTek, Inc. in September 2017. CynergisTek, Inc. was incorporated in 1995 and is based in Austin, Texas.
CMT	Core Molding Technologies Inc	1	2	3	#{"Canada"}	#{"truck" "automotive"}	#{"technology" "agriculture" "United States"}	Core Molding Technologies, Inc., together with its subsidiaries, engages in the molding of thermoplastic and thermoset structural products. The company specializes in large-format moldings and offers a range of manufacturing processes that include compression molding of sheet molding compounds, bulk molding compounds, resin transfer molding, liquid molding of dicyclopentadiene, spray-up and hand-lay-up, glass mat thermoplastics, direct long-fiber thermoplastics, and structural foam and structural web injection molding, as well as reaction injection molding utilizing dicyclopentadiene technology. It serves various markets, including medium and heavy-duty truck, marine, automotive, agriculture, construction, and other commercial products in the United States, Mexico, Canada, and internationally. The company was formerly known as Core Materials Corporation and changed its name to Core Molding Technologies, Inc. in August 2002. Core Molding Technologies, Inc. was incorporated in 1996 and is headquartered in Columbus, Ohio.
TMBR	Timber Pharmaceuticals Inc	0	2	0	#{}	#{"pharmaceuticals" "Pharmaceuticals"}	#{}	Timber Pharmaceuticals LLC, a clinical-stage medical dermatology company, focuses on the development and commercialization of pharmaceuticals for treatment of orphan dermatologic diseases. The company was founded in 2019 and is based in Woodcliff Lake, New Jersey.
LCTX	Lineage Cell Therapeutics Inc	0	2	3	#{}	#{"cancer"}	#{"United States" "lead" "biotechnology"}	Lineage Cell Therapeutics, Inc., a clinical-stage biotechnology company, focuses on developing and commercializing therapies for the treatment of degenerative diseases in the United States and internationally. The company's lead product candidates include OpRegen, a retinal pigment epithelium cell replacement therapy, which is in Phase I/IIa clinical trial for the treatment of the dry age-related macular degeneration; OPC1, an oligodendrocyte progenitor cell therapy that is in Phase I/IIa multicenter clinical trial for the treatment of acute spinal cord injuries; and VAC2, an allogeneic cancer immunotherapy of antigen-presenting dendritic cells, which is in Phase I clinical trial to treat non-small cell lung cancer. It also develops Renevia, a facial aesthetics product that is in clinical trial for the treatment of HIV-associated facial lipoatrophy; HyStem, a biomaterial used for cell replacement and retention; and Premvia, a Hystem Hydrogel product, as well as develops bone grafting products for the orthopedic diseases and injuries. In addition, the company offers various therapeutic products for the treatment of oncology, neurological diseases and disorders, blood and vascular system diseases and disorders, and blood plasma volume expansion, as well as undertakes various research programs for vision restoration and Demyelination. Lineage Cell Therapeutics, Inc. has a collaboration with Orbit Biomedical, Ltd. The company was formerly known as BioTime, Inc. and changed its name to Lineage Cell Therapeutics, Inc. in August 2019. Lineage Cell Therapeutics, Inc. was founded in 1990 and is headquartered in Carlsbad, California.
DXR	Daxor Corp	1	2	2	#{"Health"}	#{"testing" "cancer"}	#{"United States" "biotechnology"}	Daxor Corporation, a medical device company, provides biotechnology and cryobanking services in the United States. The company offers BVA-100 Blood Volume Analyzer, an instrument that measures blood volume in human body. BVA-100 Blood Volume Analyzer is used to diagnose and treat patients in various medical and surgical conditions, including congestive heart failure, critical care medicine and intensive care unit medicine, hypertension, syncope, pre-operative blood screening for hidden anemia, anemia in cancer patients, kidney failure, and hyponatremia. It also provides semen banking, blood storage, andrology, and general lab testing services. Daxor Corporation has a cooperative research and development agreement with the Uniformed Services University of the Health Sciences for researching the effectiveness of BVA-100 diagnostic test on quantifying circulatory blood volume in the context of traumatic injury. The company was formerly known as Idant Corporation and changed its name to Daxor Corporation in May 1973. Daxor Corporation was founded in 1970 and is headquartered in New York, New York.
NHS	Neuberger Berman High Yield Strategies	1	2	1	#{"health"}	#{"gas" "automotive"}	#{"United States"}	Neuberger Berman High Yield Strategies Fund Inc. is a closed-ended fixed income mutual fund launched by Neuberger Berman LLC. The fund is managed by Neuberger Berman Investment Advisers LLC. It invests in fixed income markets across the globe. The fund typically invests in high yield debt securities of various sectors, such as auto parts and equipment, airlines, automotive, electronics, health services, packaging, telecom-integrated/services, gaming, and gas distribution. It was formerly known as Neuberger Berman High Yield Strategies Fund. Neuberger Berman High Yield Strategies Fund Inc. was formed on July 28, 2003 and is domiciled in the United States.
BDR	Blonder Tongue Laboratories	2	3	2	#{"systems"}	#{"TV"}	#{"technology" "United States"}	Blonder Tongue Laboratories, Inc., a technology-development and manufacturing company, provides television (TV) signal encoding, transcoding, digital transport, and broadband product solutions in the United States. It offers digital video headend products comprising high definition and standard definition, MPEG-2, and MPEG-4/H.264 encoders and transcoders; satellite quadrature phase shift key and eight phase shift key to quadrature amplitude modulation (QAM) transcoders; digital QAM multiplexers; ATSC/QAM-IP transcoders; EdgeQAM devices; and NeXgen Gateway, a digital video signal processing platform to system operators for the acquisition, processing, compression, encoding, and management of digital videos. In addition, the company offers analog video headend products, such as pre-fabricated head ends to accommodate analog TV systems, modulators, demodulators, and processors for system operators for signal acquisition, processing, and manipulation to create an analog channel lineup for further transmission. Further, it provides hybrid-fiber coax distribution products comprising broadband amplifiers, directional taps, splitters, and wall outlets for coax distribution and fiber optic transmitters, receivers, and couplers. Additionally, the company offers Android-based IPTV set top boxes; cable modem termination systems and cable modems to deliver data, video, and voice-over-coaxial in hospitality, multi-dwelling units, and college campuses; and test instruments, contract manufacturing and technical services, reception products, and miscellaneous products and services. It serves TV broadcasters, cable system operators, and lodging/hospitality video and high-speed Internet system operators, as well as commercial/institutional/enterprise system operators, including, correctional facilities, sports stadiums, and airport terminals through its sales force and distributors. Blonder Tongue Laboratories, Inc. was founded in 1950 and is headquartered in Old Bridge, New Jersey.
UFAB	Unique Fabricating Inc	6	3	0	#{"fusion" "aerospace" "water"}	#{"plastic" "truck" "automotive"}	#{}	Unique Fabricating, Inc. engineers and manufactures multi-material foam, rubber, and plastic components utilized in noise, vibration, harshness, acoustical management, water and air sealing, decorative, and other functional applications. It offers die cut non-metallic materials and components, such as precision die cutting, thermoforming, fusion molding, and reaction injection molding polyurethane products; thermoformed molded products, including heating, ventilation, and air conditioning (HVAC) air ducts, as well as door water shields, evaporator liners, console bin mats and fender insulators, and others; and fusion molded products comprising exterior mirror seals, cowl-to-hood seals, and cowl-to-fender seals, as well as other noise, vibration, and harshness management and sealing applications, such as fillers, spacers, and gaskets. The company sells its products to original equipment manufacturers and tiered suppliers in the automotive and heavy-duty truck, appliance, water heater, HVAC, aerospace, and medical markets in North America. Unique Fabricating, Inc. was founded in 1975 and is headquartered in Auburn Hills, Michigan.
AMPE	Ampio Pharmaceuticals	0	3	2	#{}	#{"pipeline" "Pharmaceuticals"}	#{"biopharmaceutical" "United States"}	Ampio Pharmaceuticals, Inc., a biopharmaceutical company, focuses on the development of therapies for the treatment of prevalent inflammatory conditions in the United States. It is developing compounds that decrease inflammation by inhibiting specific pro-inflammatory compounds. The company's product pipeline includes Ampion, which is in phase III clinical trial, is an intra-articular injection for the treatment of osteoarthritis of the knee. Ampio Pharmaceuticals, Inc. has collaborative research agreements to explore new clinical indications for its immunomodulatory drug, Ampion. The company is headquartered in Englewood, Colorado.
LODE	Comstock Mining Inc	4	3	9	#{"water" "hydro" "Clean" "systems"}	#{"gold" "Gold" "restaurant"}	#{"mining" "Mining" "Real Estate" "real estate"}	Comstock Mining Inc. engages in the exploration, development, and production of gold and silver in Nevada. It operates through two segments, Mining and Real Estate. The Mining segment owns and controls approximately 9,358 acres of mining claims and parcels, including approximately 2,396 acres of patented claims and surface parcels; and approximately 6,962 acres of unpatented mining claims in the Comstock and Silver City districts. It primarily focuses on exploring and developing properties in the Dayton and Lucerne resource areas. The Real Estate segment comprises land and real estate rental properties, as well as the Gold Hill Hotel, including 19 leasable rooms, 4 cottages, a bar, and a restaurant; 225 acre Daney Ranch property in Dayton, Nevada; and 98-acre industrial park and senior water rights in Silver Springs, Nevada. Comstock Mining Inc. has collaboration agreements with Oro Industries Inc. and Mercury Clean Up LLC for the manufacture and deployment of mercury remediation systems with proprietary mechanical, hydro, electro-chemical, and oxidation processes to reclaim, treat, and remediate mercury from tailings and industrial effluents. The company was incorporated in 1999 and is based in Virginia City, Nevada.
VOLT	Volt Information Services Inc	2	3	4	#{"aerospace" "Canada"}	#{"pharmaceutical" "automotive" "life science"}	#{"technology" "utilities" "United States" "life science"}	Volt Information Sciences, Inc. provides traditional time, materials-based, and project-based staffing services in the United States, Europe, Canada, and the Asia Pacific. The company operates through North American Staffing, International Staffing, and North American MSP segments. It provides contingent staffing, direct placement, personnel recruitment, staffing management, and other employment services; and managed service programs consisting of managing the procurement, on-boarding of contingent workers, and specialized solutions, such as managing suppliers, sourcing and recruiting support, statement of work management, supplier performance measurement, optimization and analysis, benchmarking of spend demographics and market rate analysis, consolidated customer billing, and supplier payment management solutions. The company also offers call center and payroll services; recruitment process outsourcing; and customized talent and supplier management solutions, as well as act as a subcontractor or associate vendor to other national providers in their MSPs. It serves multinational, national, and local customers in various industries, including aerospace, automotive, banking and finance, consumer electronics, information technology, insurance, life science, manufacturing, media and entertainment, pharmaceutical, software, telecommunication, transportation, and utilities. The company was founded in 1950 and is headquartered in Orange, California.
SSY	Sunlink Health Systems	4	4	2	#{"Health" "Systems"}	#{"pharmacy" "Pharmacy"}	#{"technology" "United States"}	SunLink Health Systems, Inc., through its subsidiaries, provides healthcare products and services in the southeastern United States. It operates through two segments, Healthcare Services and Pharmacy. The Healthcare Services segment owns and operates an 84-bed community hospital, which includes an 18-bed geriatric psychiatry unit and a 66-bed nursing home in Mississippi; as well as offers information technology services. This segment also owns unimproved lands. The Pharmacy segment offers institutional and non-institutional pharmacy services; and durable medical equipment products and services, which consist of the sale and rental of products for institutional clients or to patients in institutional settings and patient-administered home care, as well as retail pharmacy products and services. SunLink Health Systems, Inc. was founded in 1959 and is based in Atlanta, Georgia.
VGZ	Vista Gold Corp	0	4	1	#{}	#{"gold" "Gold"}	#{"Australia"}	Vista Gold Corp., together with its subsidiaries, engages in the evaluation, acquisition, exploration, and advancement of gold exploration and development projects primarily in Australia. The company's flagship asset is its 100% owned Mt Todd gold project located in Northern Territory. Vista Gold Corp. was founded in 1983 and is headquartered in Littleton, Colorado.
ATNM	Actinium Pharmaceuticals Inc	0	4	2	#{}	#{"cancer" "pipeline" "Pharmaceuticals"}	#{"technology" "biopharmaceutical"}	Actinium Pharmaceuticals, Inc., a clinical stage biopharmaceutical company, developing Antibody Radiation-Conjugates (ARCs). The ARCs selectively kill patient's cancer cells and certain immune cells prior to a BMT or Bone Marrow Transplant, CAR-T and other cell therapies or gene therapy to enable engraftment of these transplanted cells with minimal toxicities. It also offers Iomab-B (I-131 apamistamab), which is in a phase III study for Elderly Relapsed or Refractory Acute Myeloid Leukemia (SIERRA) trial for BMT conditioning. The company is also developing a multi-disease, multi-target pipeline of clinical-stage ARCs targeting the antigens CD45 and CD33 for targeted conditioning and as a therapeutic either in combination with other therapeutic modalities or as a single agent for patients with a broad range of hematologic malignancies including acute myeloid leukemia, myelodysplastic syndrome and multiple myeloma. Actinium Pharmaceuticals, Inc. has research collaboration with Astellas to develop targeted radiotherapies using its Antibody Warhead Enabling technology platforms. The company was founded in 2000 and is based in New York, New York.
FURY	Fury Gold Mines Limited	2	5	0	#{"Canada"}	#{"gold" "Gold"}	#{}	Fury Gold Mines Limited operates as an exploration and development company in Canada. It explores for gold metals. The company owns 100% interests in the Eau Claire project located in the Eeyou-Istchee/James Bay region of Quebec; and the Committee Bay gold project located in Nunavut. It also holds interests in the Homestake Ridge in British Columbia; and Gibson MacQuoid located in Nunavut. The company was formerly known as Auryn Resources Inc. and changed its name to Fury Gold Mines Limited in October 2020. Fury Gold Mines Limited is based in Toronto, Canada.
GSAT	Globalstar	2	5	2	#{"natural" "rail"}	#{"gas" "oil" "fishing"}	#{"mining" "utilities"}	Globalstar, Inc. provides mobile satellite services worldwide. The company offers duplex two-way voice and data products, including mobile voice and data satellite communications services and equipment for remote business continuity, recreational usage, safety, emergency preparedness and response, and other applications; fixed voice and data satellite communications services and equipment at industrial, commercial, and residential sites, as well as rural villages and ships; and satellite data modem services comprising asynchronous and packet data services. It also provides SPOT consumer retail products, such as SPOT satellite GPS messenger for personal tracking, emergency location, and messaging solutions; and SPOT Trace, an anti-theft and asset tracking device. In addition, the company offers commercial Internet of Things one-way transmission products to track cargo containers and rail cars, as well as to monitor utility meters, and oil and gas assets. Further, it sells wholesale minutes to independent gateway operators (IGOs); and provides engineering services, such as hardware and software designs to develop specific applications; and installation of gateways and antennas. The company distributes its products directly, as well as through independent agents, dealers and resellers, retailers, IGOs, and its sales force and e-commerce Website. As of December 31, 2019, it had approximately 775,000 subscribers. The company primarily serves recreation and personal, government, public safety and disaster relief, oil and gas, maritime and fishing, construction, utilities, and transportation, as well as natural resources, mining, and forestry markets. Globalstar, Inc. was founded in 2003 and is headquartered in Covington, Louisiana.
ZOM	Zomedica Pharmaceuticals Corp	0	6	1	#{}	#{"pharmaceutical" "pharmaceuticals" "cancer" "cats" "Pharmaceuticals" "dogs"}	#{"lead"}	Zomedica Corp., a development stage veterinary diagnostic and pharmaceutical company, engages in the discovery, development, and commercialization of pharmaceuticals for the companion pet. Its lead drug product candidate is ZM-007, an oral suspension formulation of metronidazole for the treatment of acute diarrhea in small dog breeds and puppies. The company is also developing ZM-012, a tablet formulation of metronidazole targeting the treatment of acute diarrhea in dogs; ZM-006, a transdermal gel formulation of methimazole targeting hyperthyroidism in cats; and ZM-011, a transdermal gel formulation of fluoxetine for the treatment of feline behavioral disorders, such as inappropriate urination. It has a collaboration agreement with Celsee, Inc. for the development and commercialization of liquid biopsy assays and related consumables for the detection of cancer in companion animals; and with Seraph Biosciences, Inc. for development and commercialization of novel pathogen detection system. The company was formerly known as Zomedica Pharmaceuticals Corp. and changed its name to Zomedica Corp. in October 2020. Zomedica Corp. was founded in 2015 and is headquartered in Ann Arbor, Michigan.
GGN	Gamco Global Gold Natural Resources	5	9	5	#{"natural" "Natural"}	#{"gold" "Gold" "gas" "oil"}	#{"mining" "food" "agriculture" "United States" "Energy"}	GAMCO Global Gold, Natural Resources & Income Trust is a closed ended equity mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in the public equity markets across the globe. The fund invests in stocks of companies principally engaged in the gold and natural resources industries including companies principally engaged in the exploration, mining, fabrication, processing, distribution, or trading of gold, or the financing, managing and controlling, or operating of companies engaged in gold related activities. It also invests in equity securities of companies principally engaged in the exploration, production, or distribution of natural resources, such as gas and oil, paper, food and agriculture, forestry products, metals, and minerals as well as related transportation companies and equipment manufacturers. The fund makes its investments using call options. It benchmarks the performance of its portfolio against the CBOE S&P 500 Buy/Write Index, Philadelphia Gold & Silver Index, Energy Select Sector Index, and Barclays Government/Credit Bond Index. The fund was formerly known as GAMCO Global Gold, Natural Resources & Income Trust by Gabelli. GAMCO Global Gold, Natural Resources & Income Trust was formed on January 4, 2005 and is domiciled in United States.
